GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3001G259000	Translation initiation factor eIF-2B beta subunit	TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT BETA (PTHR45859:SF1)	translation initiation factor(PC00224)	translation initiation factor activity(GO:0003743);guanyl-nucleotide exchange factor activity(GO:0005085)	translation(GO:0006412);translational initiation(GO:0006413)	cytosol(GO:0005829);eukaryotic translation initiation factor 2B complex(GO:0005851)	1	31003967	31011085	1.726483e-11	3	0.657025	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G259100	SPX domain-containing protein	SPX DOMAIN-CONTAINING PROTEIN 3 (PTHR45978:SF2)	""	""	cellular response to phosphate starvation(GO:0016036);cellular response to cold(GO:0070417)	""	1	31011171	31012741	1.726483e-11	1	0.628446	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G259400	Protein TIFY	PROTEIN TIFY (PTHR33077:SF64)	""	""	response to wounding(GO:0009611);regulation of defense response(GO:0031347);regulation of jasmonic acid mediated signaling pathway(GO:2000022)	nucleus(GO:0005634)	1	31205564	31206743	1.726483e-11	1	0.701566	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G259600	Protein TIFY	PROTEIN TIFY (PTHR33077:SF121)	""	""	response to wounding(GO:0009611);regulation of defense response(GO:0031347);regulation of jasmonic acid mediated signaling pathway(GO:2000022)	nucleus(GO:0005634)	1	31327155	31328316	1.726483e-11	3	0.734981	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G044400	Carboxypeptidase	OS04G0321700 PROTEIN (PTHR11802:SF491)	serine protease(PC00203)	carboxypeptidase activity(GO:0004180);serine-type carboxypeptidase activity(GO:0004185);peptidase activity(GO:0008233);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);secondary metabolic process(GO:0019748)	""	6	30971365	30982488	1.846216e-11	2	0.874487	4	TG(16:0_16:0_18:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)
SORBI_3008G095500	W2 domain-containing protein	W2 DOMAIN-CONTAINING PROTEIN (PTHR23001:SF50)	translation initiation factor(PC00224)	nucleotide binding(GO:0000166);translation initiation factor activity(GO:0003743);GDP-dissociation inhibitor activity(GO:0005092);GTP binding(GO:0005525);eukaryotic initiation factor eIF2 binding(GO:0071074)	formation of cytoplasmic translation initiation complex(GO:0001732);translation(GO:0006412);translational initiation(GO:0006413)	cytosol(GO:0005829)	8	45165490	45169630	1.847673e-11	7	0.791871	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095633	Uncharacterized protein	OS06G0271400 PROTEIN (PTHR33063:SF17)	""	""	""	""	8	45179920	45183259	1.847673e-11	7	0.935278	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095766	DUF6749 domain-containing protein	""	""	""	""	""	8	45183449	45184397	1.847673e-11	7	0.935278	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095900	RING-type domain-containing protein	RING-TYPE DOMAIN-CONTAINING PROTEIN (PTHR32387:SF9)	""	""	""	""	8	45197392	45205471	1.847673e-11	7	0.924851	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096050	Aminotransferase-like plant mobile domain-containing protein	OS03G0100275 PROTEIN (PTHR33026:SF7)	""	""	""	""	8	45321511	45323853	1.847673e-11	6	0.913994	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096100	Aminopeptidase	EXPRESSED PROTEIN (PTHR33645:SF14)	protease(PC00190)	""	""	""	8	45426265	45433705	1.847673e-11	5	0.612579	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096150	Uncharacterized protein	""	""	""	""	""	8	45433706	45434914	1.847673e-11	5	0.625049	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096200	Protein kinase domain-containing protein	OS12G0480200 PROTEIN (PTHR45637:SF86)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	""	nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886)	8	45490279	45495182	1.847673e-11	5	1	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096300	Uncharacterized protein	CYTOCHROME C BIOGENESIS B-RELATED (PTHR30070:SF1)	""	heme transmembrane transporter activity(GO:0015232)	heme transport(GO:0015886);cytochrome complex assembly(GO:0017004);cytochrome c biosynthetic process(GO:1903607)	membrane(GO:0016020)	8	45491852	45492512	1.847673e-11	5	1	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095150	Uncharacterized protein	""	""	""	""	""	8	44945604	44955558	1.890035e-11	32	1	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095200	Uncharacterized protein	OS12G0479100 PROTEIN (PTHR47290:SF5)	""	""	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	8	44955559	44969502	1.890035e-11	33	1	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095400	Secreted protein	""	""	""	""	""	8	45093564	45098504	1.890035e-11	8	0.935278	9	PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G096000	Auxin response factor	AUXIN RESPONSE FACTOR 24 (PTHR31384:SF40)	""	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355);response to hormone(GO:0009725);auxin-activated signaling pathway(GO:0009734)	nucleus(GO:0005634)	8	45231621	45237932	1.890035e-11	1	0.895124	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3002G150766	Uncharacterized protein	""	""	""	""	""	2	43927821	43945329	1.918745e-11	2	0.949842	10	gibberellic acid; TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G095100	SAM domain-containing protein	SAM DOMAIN FAMILY PROTEIN (PTHR10627:SF63)	RNA metabolism protein(PC00031)	""	""	""	8	44935043	44936440	2.2071e-11	28	1	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3005G098100	Uncharacterized protein	""	""	""	""	""	5	15930287	15939343	2.424645e-11	1	0.402954	4	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)
SORBI_3005G098250							5	16057450	16060622	2.424645e-11	3	0.844771	4	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)
SORBI_3005G098900	Uncharacterized protein	""	""	""	""	""	5	16169927	16171526	2.424645e-11	3	0.512614	4	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)
SORBI_3004G228400							4	57807690	57810439	2.644811e-11	1	0.530354	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G110463							5	27952227	27954161	2.73581e-11	2	0.409045	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G460300							1	73569424	73572417	2.875279e-11	2	0.428571	1	alpha-Tocopherol
SORBI_3010G061700	SAM domain-containing protein	OS06G0179100 PROTEIN (PTHR33915:SF16)	""	""	""	""	10	4822056	4823339	3.053269e-11	4	0.605896	1	gibberellic acid
SORBI_3010G061800	Nodulin-like domain-containing protein	OS06G0179200 PROTEIN (PTHR21576:SF162)	""	""	""	membrane(GO:0016020)	10	4823435	4827367	3.053269e-11	4	0.525068	1	gibberellic acid
SORBI_3010G061900	Uncharacterized protein	OS06G0179500 PROTEIN (PTHR31549:SF312)	""	""	""	""	10	4839413	4841336	3.053269e-11	4	0.60571	1	gibberellic acid
SORBI_3010G062000	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR35161:SF9)	""	""	""	""	10	4868537	4872194	3.053269e-11	2	0.414	1	gibberellic acid
SORBI_3005G109300							5	22390972	22392163	3.662497e-11	1	1	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G099133	Uncharacterized protein	""	""	""	""	""	7	21674429	21675217	3.699201e-11	1	0.971854	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G112900	Uncharacterized protein	""	""	""	""	""	7	43903336	43908814	4.068937e-11	2	0.951391	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G113101	Uncharacterized protein	""	""	""	""	""	7	43908063	43912211	4.068937e-11	2	0.92749	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G113200	Uncharacterized protein	""	""	""	""	""	7	44197721	44199332	4.068937e-11	2	0.951363	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3004G137300	Uncharacterized protein	""	""	""	""	""	4	37583809	37585170	4.325177e-11	2	0.907705	2	TG(12:0_14:0_18:3); TG(18:2_22:0_22:3)
SORBI_3004G137400	Uncharacterized protein	""	""	""	""	""	4	37586348	37591018	4.325177e-11	2	0.927636	2	TG(12:0_14:0_18:3); TG(18:2_22:0_22:3)
SORBI_3002G147500							2	36789025	36791210	4.740905e-11	1	0.942032	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G103350	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	7	29073128	29074987	5.068772e-11	3	0.536651	7	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)
SORBI_3006G208800	YTH domain-containing family protein	YTH DOMAIN-CONTAINING FAMILY PROTEIN (PTHR12357:SF86)	RNA metabolism protein(PC00031)	RNA binding(GO:0003723);mRNA binding(GO:0003729);N6-methyladenosine-containing RNA reader activity(GO:1990247)	mRNA destabilization(GO:0061157)	cytoplasm(GO:0005737)	6	55865933	55869663	5.298874e-11	1	0.431847	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209200							6	55898001	55903215	5.298874e-11	1	0.777127	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209300							6	55912179	55914213	5.298874e-11	1	0.851161	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209400							6	55915501	55919526	5.298874e-11	1	0.889034	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209500	TFIIE beta domain-containing protein	TRANSCRIPTION INITIATION FACTOR IIE SUBUNIT BETA (PTHR12716:SF8)	general transcription factor(PC00259)	DNA binding(GO:0003677)	transcription initiation at RNA polymerase II promoter(GO:0006367)	nucleus(GO:0005634);transcription factor TFIIE complex(GO:0005673)	6	55925605	55929570	5.298874e-11	1	0.948108	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209600	No apical meristem-associated C-terminal domain-containing protein	OS02G0603500 PROTEIN (PTHR45125:SF28)	""	""	""	""	6	55930178	55932675	5.298874e-11	1	0.933807	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209700	CCHC-type domain-containing protein	PROTEIN SREK1IP1 (PTHR31437:SF1)	""	nucleic acid binding(GO:0003676);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	""	""	6	55933544	55936125	5.298874e-11	1	0.92165	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G209850	PHD-type domain-containing protein	PROTEIN FORGETTER 1 (PTHR12706:SF13)	""	zinc ion binding(GO:0008270);chromatin DNA binding(GO:0031490);histone binding(GO:0042393);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	6	55939037	55963538	5.298874e-11	1	1	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210000	Uncharacterized protein	OS04G0610000 PROTEIN (PTHR33144:SF46)	""	""	""	""	6	55969489	55974793	5.298874e-11	1	0.943775	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210200	Uncharacterized protein	OS04G0610200 PROTEIN (PTHR33411:SF5)	""	""	""	""	6	55983930	55991670	5.298874e-11	1	0.886654	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210233	Uncharacterized protein	""	""	""	""	""	6	55993849	55995344	5.298874e-11	1	0.454173	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210400	Methionine aminopeptidase	METHIONINE AMINOPEPTIDASE 1B, CHLOROPLASTIC (PTHR43330:SF1)	metalloprotease(PC00153)	aminopeptidase activity(GO:0004177);initiator methionyl aminopeptidase activity(GO:0004239);peptidase activity(GO:0008233);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);metalloaminopeptidase activity(GO:0070006)	proteolysis(GO:0006508)	""	6	56000156	56004309	5.298874e-11	1	0.53013	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210500	Uncharacterized protein	OS04G0610600 PROTEIN (PTHR47372:SF54)	""	""	""	""	6	56006557	56008051	5.298874e-11	1	0.49306	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210600	Protein ENDOSPERM DEFECTIVE 1	PROTEIN ENDOSPERM DEFECTIVE 1-RELATED (PTHR31807:SF6)	""	microtubule binding(GO:0008017)	spindle assembly(GO:0051225)	cytoplasm(GO:0005737);nuclear microtubule(GO:0005880)	6	56007464	56012354	5.298874e-11	1	0.49306	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G210700	Potassium transporter	POTASSIUM TRANSPORTER 15-RELATED (PTHR30540:SF19)	transporter(PC00227)	potassium ion transmembrane transporter activity(GO:0015079)	monoatomic ion transport(GO:0006811);potassium ion transport(GO:0006813);potassium ion transmembrane transport(GO:0071805)	membrane(GO:0016020)	6	56012981	56017943	5.298874e-11	1	0.489037	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3006G211500							6	56085564	56090604	5.298874e-11	1	0.435301	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3004G137601							4	38150236	38152071	5.337257e-11	2	0.976687	9	TG(12:0_14:0_18:3); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3004G137900	Actin associated protein	EXPRESSED PROTEIN (PTHR37376:SF1)	""	""	""	""	4	38384364	38388845	5.337257e-11	1	0.980608	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G103000	Carbohydrate kinase FGGY N-terminal domain-containing protein	""	""	kinase activity(GO:0016301);transferase activity(GO:0016740)	carbohydrate metabolic process(GO:0005975)	""	7	28360036	28363426	5.972523e-11	1	0.642031	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G103100	Mediator of RNA polymerase II transcription subunit 14	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 14 (PTHR12809:SF2)	general transcription factor(PC00259)	transcription coregulator activity(GO:0003712)	regulation of transcription by RNA polymerase II(GO:0006357)	nucleus(GO:0005634);mediator complex(GO:0016592);core mediator complex(GO:0070847)	7	28555158	28588738	5.972523e-11	1	0.640707	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G103300	Aminotransferase-like plant mobile domain-containing protein	AMINOTRANSFERASE-LIKE PLANT MOBILE DOMAIN-CONTAINING PROTEIN (PTHR48243:SF1)	""	""	""	""	7	28646172	28647727	5.972523e-11	1	0.589125	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3004G197700	DUF4283 domain-containing protein	PTB DOMAIN ENGULFMENT ADAPTER (PTHR36342:SF1)	membrane trafficking regulatory protein(PC00151)	""	""	""	4	54876205	54878941	6.003575e-11	3	1	1	PA(16:0_18:2)
SORBI_3009G095480							9	26730787	26734119	6.895748e-11	1	0.751741	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3009G095560	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	9	26980037	26981918	6.895748e-11	1	0.961213	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G222000	Anaphase-promoting complex subunit 4-like WD40 domain-containing protein	WD REPEAT-CONTAINING PROTEIN 91-LIKE ISOFORM X1 (PTHR47198:SF1)	""	""	""	""	1	21118511	21125599	7.079967e-11	8	0.580783	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3001G222200	PPPDE domain-containing protein	DESUMOYLATING ISOPEPTIDASE 1 (PTHR12378:SF7)	cysteine protease(PC00081)	peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);protein export from nucleus(GO:0006611);regulation of proteasomal ubiquitin-dependent protein catabolic process(GO:0032434)	""	1	21126170	21130459	7.079967e-11	7	0.452926	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
