Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
CTL	SORBI_3006G130700	6	49487848	49494840	3	3	0	6	1.681835e-09	1	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G038000	6	15097342	15143434	3	3	0	3	1.732315e-09	0.640179	TG(16:0_16:0_18:1) | TG(16:0_18:1_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3006G038050	6	15145737	15146711	3	3	0	3	1.732315e-09	0.658983	TG(16:0_16:0_18:1) | TG(16:0_18:1_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3010G134400	10	19611856	19615565	3	3	0	3	1.887418e-09	0.882754	Oxo fatty acid (18:3) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G134500	10	19639341	19667448	3	3	0	3	1.887418e-09	0.882754	Oxo fatty acid (18:3) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G134801	10	19930750	19932733	3	3	0	3	1.887418e-09	0.88069	Oxo fatty acid (18:3) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G134900	10	19938253	19940083	3	3	0	3	1.887418e-09	0.882754	Oxo fatty acid (18:3) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3004G135300	4	27410725	27412998	3	3	0	3	1.969553e-09	0.821508	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0)
CTL	SORBI_3003G355500	3	67400746	67405260	3	3	0	3	3.343409e-09	0.615222	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G356200	3	67444380	67449359	3	3	0	3	3.343409e-09	0.562866	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G356900	3	67522292	67525446	3	3	0	3	3.343409e-09	0.575433	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G357000	3	67532421	67533163	3	3	0	3	3.343409e-09	0.519008	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G357100	3	67539390	67543995	3	3	0	3	3.343409e-09	0.796986	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G357232	3	67552279	67557834	3	3	0	3	3.343409e-09	0.69854	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G358150	3	67603431	67605937	3	3	0	3	3.343409e-09	0.847503	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G358300	3	67610990	67615652	3	3	0	3	3.343409e-09	0.913651	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G358400	3	67621228	67632849	3	3	0	3	3.343409e-09	0.921081	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G360500	3	67808197	67811098	3	3	0	3	3.343409e-09	0.471377	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G360700	3	67827783	67831882	3	3	0	3	3.343409e-09	0.487743	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G360900	3	67857185	67859240	3	3	0	3	3.343409e-09	0.410678	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3003G361100	3	67868018	67870925	3	3	0	3	3.343409e-09	0.437328	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G044100	6	30770150	30772258	3	3	0	4	3.352457e-09	0.82307	TG(16:0_16:0_18:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3006G044200	6	30800599	30803421	3	3	0	4	3.352457e-09	0.82307	TG(16:0_16:0_18:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3006G044301	6	30811016	30816152	3	3	0	4	3.352457e-09	0.82307	TG(16:0_16:0_18:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3006G038700	6	16272026	16274313	3	3	0	3	4.214063e-09	1	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0)
CTL	SORBI_3006G037700	6	14487572	14548530	3	3	0	3	4.835503e-09	0.910713	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_18:2)
CTL	SORBI_3001G258500	1	30701509	30702384	3	0	3	3	5.79518e-09	0.788282	Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio
CTL	SORBI_3001G258600	1	30823978	30827070	3	0	3	3	5.79518e-09	0.679549	Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio
CTL	SORBI_3002G084900	2	9034191	9035388	2	2	0	2	9.610667e-14	0.475592	gibberellic acid | PG(18:0_16:0)
CTL	SORBI_3002G085100	2	9041063	9044682	2	2	0	2	9.610667e-14	0.40034	gibberellic acid | PG(18:0_16:0)
CTL	SORBI_3002G085800	2	9133860	9135524	2	2	0	2	9.610667e-14	0.462612	gibberellic acid | PG(18:0_16:0)
CTL	SORBI_3007G099400	7	22819013	22820415	2	2	0	2	1.438554e-11	0.870624	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3007G099500	7	23108126	23110098	2	2	0	2	1.438554e-11	0.855365	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3004G137300	4	37583809	37585170	2	2	0	2	4.325177e-11	0.897551	TG(12:0_14:0_18:3) | TG(18:2_22:0_22:3)
CTL	SORBI_3004G137400	4	37586348	37591018	2	2	0	2	4.325177e-11	0.916121	TG(12:0_14:0_18:3) | TG(18:2_22:0_22:3)
CTL	SORBI_3004G197700	4	54876205	54878941	2	1	1	4	6.003575e-11	1	PA | PA(16:0_18:2)
CTL	SORBI_3008G103132	8	48942938	48944749	2	2	0	7	1.98562e-10	0.801796	gibberellic acid | PC(14:0_14:0)
CTL	SORBI_3010G140600	10	27920444	27926002	2	2	0	2	2.065968e-10	0.859958	TG(18:2_22:0_22:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G035900	10	2888415	2890086	2	1	1	2	2.362971e-10	0.429194	PA | PA(16:0_18:2)
CTL	SORBI_3003G205200	3	53505136	53549677	2	2	0	5	3.521525e-10	0.471666	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G205400	3	53562233	53564791	2	2	0	5	3.521525e-10	0.540687	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G205501	3	53566331	53581245	2	2	0	5	3.521525e-10	0.524925	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G205700	3	53606320	53607744	2	2	0	5	3.521525e-10	0.58591	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G205801	3	53613821	53619001	2	2	0	9	3.521525e-10	0.820629	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G205900	3	53622851	53626872	2	2	0	9	3.521525e-10	0.801753	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206000	3	53631582	53633054	2	2	0	9	3.521525e-10	0.763829	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206100	3	53635305	53636556	2	2	0	9	3.521525e-10	0.776734	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206200	3	53639159	53640239	2	2	0	5	3.521525e-10	0.528011	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206300	3	53671219	53672149	2	2	0	9	3.521525e-10	0.958342	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206500	3	53697759	53698384	2	2	0	9	3.521525e-10	0.860018	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206600	3	53720276	53728645	2	2	0	9	3.521525e-10	0.940385	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206700	3	53728646	53730646	2	2	0	9	3.521525e-10	0.922656	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206800	3	53734010	53740971	2	2	0	9	3.521525e-10	0.812695	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G206900	3	53752968	53757348	2	2	0	9	3.521525e-10	0.578238	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3003G207000	3	53766010	53773308	2	2	0	9	3.521525e-10	0.871126	TG(16:0_16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3008G103200	8	48953521	48961871	2	2	0	2	3.94205e-10	0.939525	gibberellic acid | PC(14:0_14:0)
CTL	SORBI_3004G137000	4	36547869	36548929	2	2	0	2	4.638982e-10	0.645088	TG(10:0_10:0_10:0) | TG(12:0_14:0_18:3)
CTL	SORBI_3010G143300	10	38000519	38004812	2	2	0	2	5.088808e-10	0.905518	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G143500	10	38070890	38083747	2	2	0	2	5.088808e-10	0.913663	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G143600	10	38101564	38120023	2	2	0	2	5.088808e-10	0.922441	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3005G013000	5	1169382	1173104	2	1	1	14	5.638375e-10	0.961364	PA | PA(16:0_18:2)
CTL	SORBI_3005G013050	5	1180435	1183192	2	1	1	14	5.638375e-10	0.969178	PA | PA(16:0_18:2)
CTL	SORBI_3005G013200	5	1184142	1190269	2	1	1	14	5.638375e-10	0.98951	PA | PA(16:0_18:2)
CTL	SORBI_3005G013300	5	1190324	1194712	2	1	1	14	5.638375e-10	0.990086	PA | PA(16:0_18:2)
CTL	SORBI_3005G013500	5	1224392	1225924	2	1	1	14	5.638375e-10	0.933144	PA | PA(16:0_18:2)
CTL	SORBI_3005G013600	5	1235265	1241922	2	1	1	14	5.638375e-10	0.938617	PA | PA(16:0_18:2)
CTL	SORBI_3005G013700	5	1244182	1245382	2	1	1	12	5.638375e-10	0.447015	PA | PA(16:0_18:2)
CTL	SORBI_3005G013901	5	1250208	1253844	2	1	1	14	5.638375e-10	0.945448	PA | PA(16:0_18:2)
CTL	SORBI_3005G014100	5	1298696	1299984	2	1	1	14	5.638375e-10	0.915001	PA | PA(16:0_18:2)
CTL	SORBI_3005G017000	5	1511981	1517665	2	1	1	2	5.638375e-10	0.413527	PA | PA(16:0_18:2)
CTL	SORBI_3006G050100	6	37265585	37268887	2	2	0	2	6.456528e-10	0.877373	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3008G063300	8	6812526	6819844	2	2	0	2	9.43796e-10	0.530053	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G063500	8	6826365	6827848	2	2	0	2	9.43796e-10	0.452968	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G063600	8	6870926	6878054	2	2	0	2	9.43796e-10	0.526806	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G064000	8	6996069	6996753	2	2	0	2	9.43796e-10	0.648419	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G064100	8	7000358	7004814	2	2	0	2	9.43796e-10	0.667963	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G064200	8	7015431	7018036	2	2	0	2	9.43796e-10	0.451223	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3008G064500	8	7071170	7073505	2	2	0	2	9.43796e-10	0.436597	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G139600	10	24374770	24413721	2	2	0	2	1.00822e-09	0.815277	Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G126000	10	15674036	15697426	2	2	0	2	1.019704e-09	0.944574	TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G126200	10	15784978	15786540	2	2	0	2	1.019704e-09	0.784775	TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3008G094300	8	44416458	44418843	2	2	0	10	1.046417e-09	0.975416	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:0)
CTL	SORBI_3006G138800	6	50099099	50106205	2	2	0	5	1.097527e-09	1	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G138900	6	50111930	50112881	2	2	0	5	1.097527e-09	0.630044	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G139200	6	50132185	50135610	2	2	0	5	1.097527e-09	0.581685	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G139501	6	50172365	50175083	2	2	0	5	1.097527e-09	0.448844	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G139900	6	50203771	50205312	2	2	0	5	1.097527e-09	1	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G140100	10	25357014	25359626	2	2	0	2	1.158375e-09	0.943415	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G140150	10	25475463	25477342	2	2	0	2	1.158375e-09	0.934878	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G035400	6	10674128	10679307	2	2	0	2	1.161106e-09	0.961632	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G035500	6	10679473	10699003	2	2	0	2	1.161106e-09	0.964882	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G035600	6	10924580	10932213	2	2	0	2	1.161106e-09	0.965085	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G035700	6	11019487	11021804	2	2	0	2	1.161106e-09	0.965085	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G146100	10	41392271	41394011	2	2	0	2	1.241568e-09	0.666608	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G146200	10	41439713	41441774	2	2	0	2	1.241568e-09	0.727181	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G146350	10	41598664	41601835	2	2	0	2	1.241568e-09	0.892093	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G146400	10	41660035	41665277	2	2	0	2	1.241568e-09	0.894087	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G146500	10	41743477	41746939	2	2	0	2	1.241568e-09	0.698184	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G141001	10	33907792	33918776	2	2	0	2	1.267242e-09	0.777137	Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G141201	10	33919080	33920871	2	2	0	2	1.267242e-09	0.773183	Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3008G094150	8	44199631	44202525	2	2	0	2	1.519131e-09	0.833219	TG(16:0_18:1_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3007G112400	7	43226216	43228535	2	2	0	3	1.731969e-09	0.860308	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3010G134300	10	19545979	19546947	2	2	0	2	1.887418e-09	0.929141	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3005G102500	5	18036997	18044311	2	2	0	2	1.922384e-09	1	TG(10:0_10:0_10:0) | TG(12:0_14:0_18:3)
CTL	SORBI_3007G140050	7	56919274	56922264	2	2	0	2	1.937606e-09	0.717989	TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3005G054000	5	5435771	5445466	2	2	0	2	1.986563e-09	0.721588	TG(18:2_18:2_18:4) | TG(18:3_18:3_18:3)
CTL	SORBI_3005G054600	5	5489821	5503980	2	2	0	2	1.986563e-09	1	TG(18:2_18:2_18:4) | TG(18:3_18:3_18:3)
CTL	SORBI_3006G139400	6	50161967	50167116	2	2	0	2	2.060762e-09	0.450763	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G139600	6	50181507	50183156	2	2	0	2	2.060762e-09	0.418943	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G139000	10	23664174	23680117	2	2	0	3	2.089284e-09	0.877905	Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3004G137500	4	37908603	37920717	2	2	0	2	2.250785e-09	0.919864	TG(12:0_14:0_18:3) | TG(18:2_22:0_22:3)
CTL	SORBI_3006G041700	6	27281330	27283022	2	2	0	2	2.315168e-09	0.483427	TG(16:0_18:0_18:2) | TG(16:0_18:1_18:2)
CTL	SORBI_3006G041750	6	27624059	27626473	2	2	0	2	2.315168e-09	0.447278	TG(16:0_18:0_18:2) | TG(16:0_18:1_18:2)
CTL	SORBI_3006G041800	6	27719587	27726424	2	2	0	2	2.315168e-09	0.431545	TG(16:0_18:0_18:2) | TG(16:0_18:1_18:2)
CTL	SORBI_3005G184050	5	66899920	66904722	2	2	0	2	2.335037e-09	0.530762	PA(16:0_18:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3007G100800	7	23932201	23935964	2	2	0	2	2.379155e-09	0.633902	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G103000	10	9656547	9661652	2	2	0	2	2.408621e-09	0.572121	TG(10:0_10:0_10:0) | TG(12:0_14:0_18:3)
CTL	SORBI_3010G149700	10	43190204	43191671	2	2	0	2	2.440979e-09	0.544537	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G149800	10	43192092	43195746	2	2	0	2	2.440979e-09	0.55113	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150000	10	43252118	43254510	2	2	0	2	2.440979e-09	0.492611	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150100	10	43260824	43266663	2	2	0	2	2.440979e-09	0.492611	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150200	10	43268793	43270786	2	2	0	2	2.440979e-09	0.486719	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150325	10	43371492	43382976	2	2	0	2	2.440979e-09	0.486719	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150575	10	43378469	43381792	2	2	0	2	2.440979e-09	0.486719	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150600	10	43384079	43387095	2	2	0	2	2.440979e-09	0.682022	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G150700	10	43385894	43391519	2	2	0	2	2.440979e-09	0.675939	TG(18:1_20:0_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3007G085800	7	10938350	10971554	2	1	1	2	2.442253e-09	0.624362	Sum_SQDG_over_TG_log10ratio | TG(18:2_18:2_18:4)
CTL	SORBI_3009G098900	9	37982213	37984198	2	2	0	2	2.519973e-09	0.881728	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1)
CTL	SORBI_3009G099000	9	38258489	38275612	2	2	0	2	2.519973e-09	0.887618	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1)
CTL	SORBI_3009G099050	9	38261040	38273303	2	2	0	2	2.519973e-09	0.887618	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1)
CTL	SORBI_3009G099100	9	38276165	38281509	2	2	0	2	2.519973e-09	0.857253	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G318500	1	60671880	60673032	2	2	0	4	2.783649e-09	0.508066	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G318600	1	60676363	60678263	2	2	0	4	2.783649e-09	0.532747	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G318700	1	60678466	60679315	2	2	0	4	2.783649e-09	0.532747	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319000	1	60716016	60717351	2	2	0	4	2.783649e-09	0.425123	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319300	1	60725293	60726408	2	2	0	4	2.783649e-09	0.515957	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319350	1	60731011	60734248	2	2	0	4	2.783649e-09	0.466756	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319500	1	60742198	60743267	2	2	0	4	2.783649e-09	0.440458	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319650	1	60747683	60749844	2	2	0	4	2.783649e-09	0.548624	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G319800	1	60758091	60762461	2	2	0	4	2.783649e-09	0.515957	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G320000	1	60784896	60788922	2	2	0	4	2.783649e-09	0.450709	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G320200	1	60794852	60801560	2	2	0	4	2.783649e-09	0.493944	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3006G244100	6	58415317	58417264	2	1	1	2	2.868884e-09	0.543899	PA | PA(16:0_18:2)
CTL	SORBI_3006G244200	6	58419423	58421674	2	1	1	2	2.868884e-09	0.449209	PA | PA(16:0_18:2)
CTL	SORBI_3003G262200	3	59998841	60009113	2	2	0	2	2.932175e-09	0.525895	.gamma.-Linolenoyl ethanolamide | Panaxcerol B
CTL	SORBI_3003G079725	3	6838946	6839679	2	2	0	2	3.183819e-09	0.484226	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G079750	3	6853117	6864838	2	2	0	2	3.183819e-09	0.695246	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G079775	3	6854081	6860710	2	2	0	2	3.183819e-09	0.695246	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G079800	3	6866484	6867855	2	2	0	2	3.183819e-09	0.659118	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G079900	3	6869354	6876298	2	2	0	2	3.183819e-09	0.540449	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G080000	3	6884785	6895439	2	2	0	2	3.183819e-09	1	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3007G086300	7	11451821	11453305	2	2	0	2	3.734675e-09	0.807301	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3002G038500	2	3759977	3764578	2	2	0	3	3.754252e-09	0.408531	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G038350	6	15952686	15953984	2	2	0	2	4.214063e-09	0.951309	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G038400	6	15970957	15986533	2	2	0	2	4.214063e-09	0.957277	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G038500	6	16159612	16182535	2	2	0	2	4.214063e-09	0.963325	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G038600	6	16163635	16164344	2	2	0	2	4.214063e-09	0.963325	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3004G228300	4	57781085	57784615	2	2	0	2	4.262269e-09	0.403921	9,12,13,TriHODE | Oxo fatty acid (18:3)
CTL	SORBI_3004G230800	4	58025232	58027515	2	2	0	2	4.262269e-09	0.40695	9,12,13,TriHODE | Oxo fatty acid (18:3)
CTL	SORBI_3004G230900	4	58026487	58033140	2	2	0	2	4.262269e-09	0.427811	9,12,13,TriHODE | Oxo fatty acid (18:3)
CTL	SORBI_3006G047500	6	32863629	32868565	2	2	0	2	4.275463e-09	0.448056	TG(16:0_16:0_20:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3002G071850	2	7296475	7311886	2	2	0	2	4.54345e-09	0.420897	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3002G072700	2	7390151	7393915	2	2	0	2	4.54345e-09	0.68964	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3002G073000	2	7473955	7479736	2	2	0	2	4.54345e-09	0.830867	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3002G073100	2	7479737	7480042	2	2	0	2	4.54345e-09	0.433013	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3002G073200	2	7519722	7527106	2	2	0	2	4.54345e-09	0.83841	TG(16:0_16:0_18:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3003G166500	3	25677689	25715902	2	2	0	2	4.659387e-09	1	TG(10:0_10:0_10:0) | TG(12:0_14:0_18:3)
CTL	SORBI_3001G021900	1	1792932	1797374	2	2	0	7	4.680331e-09	0.872213	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022000	1	1799075	1802499	2	2	0	7	4.680331e-09	0.857926	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022100	1	1802533	1805609	2	2	0	7	4.680331e-09	0.884761	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022200	1	1805923	1806951	2	2	0	7	4.680331e-09	0.884761	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022500	1	1814461	1823163	2	2	0	7	4.680331e-09	0.978363	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022600	1	1823402	1826715	2	2	0	7	4.680331e-09	0.978363	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3001G022900	1	1839741	1842448	2	2	0	7	4.680331e-09	0.978363	TG(16:0_18:1_20:0) | TG(18:1_20:0_22:1)
CTL	SORBI_3006G037300	6	14129051	14131799	2	2	0	2	4.835503e-09	0.793957	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G037401	6	14153005	14164701	2	2	0	2	4.835503e-09	0.50377	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
