Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3001G127300	1	9997746	10000878	1	1.177076e-10	SNP_9926426	1	9926426	0.433328
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G103000	7	28360036	28363426	1	1.179853e-10	SNP_28509066	7	28509066	0.622464
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G103100	7	28555158	28588738	1	1.179853e-10	SNP_28509066	7	28509066	0.625364
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G103300	7	28646172	28647727	1	1.179853e-10	SNP_28509066	7	28509066	0.573738
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G277550	6	60839229	60840639	3	1.240061e-10	SNP_60977149	6	60977149	0.920343
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G277700	6	60850342	60851907	3	1.240061e-10	SNP_60977149	6	60977149	0.696235
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G277900	6	60879592	60881692	3	1.240061e-10	SNP_60977149	6	60977149	1
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278100	6	60889440	60892236	3	1.240061e-10	SNP_60977149	6	60977149	0.741226
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278300	6	60899241	60902517	3	1.240061e-10	SNP_60977149	6	60977149	0.579194
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278400	6	60906805	60909464	3	1.240061e-10	SNP_60977149	6	60977149	0.778493
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278500	6	60909086	60914793	3	1.240061e-10	SNP_60977149	6	60977149	0.685598
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278600	6	60914403	60915440	3	1.240061e-10	SNP_60977149	6	60977149	0.685598
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G278950	6	60933395	60935224	3	1.240061e-10	SNP_60977149	6	60977149	0.522001
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G279100	6	60941477	60947877	3	1.240061e-10	SNP_60977149	6	60977149	0.823802
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G279400	6	60968193	60970485	3	1.240061e-10	SNP_60977149	6	60977149	1
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G280250	6	61039288	61043093	3	1.240061e-10	SNP_60977149	6	60977149	0.687556
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3002G150766	2	43927821	43945329	1	1.243737e-10	SNP_43769684	2	43769684	0.941206
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G040500	6	25522678	25574669	1	1.246008e-10	SNP_25299762	6	25299762	0.422605
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3009G111000	9	44638293	44647142	1	1.24827e-10	SNP_44632601	9	44632601	0.705511
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3009G111200	9	44785084	44786853	1	1.24827e-10	SNP_44632601	9	44632601	0.437325
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3009G111400	9	44791313	44800404	1	1.24827e-10	SNP_44632601	9	44632601	0.439746
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3006G049600	6	35879991	35916918	5	1.250774e-10	SNP_36116767	6	36116767	0.977354
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3006G049633	6	35903080	35904540	5	1.250774e-10	SNP_36116767	6	36116767	0.963581
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G354800	1	64479317	64480755	1	1.255403e-10	SNP_64712304	1	64712304	0.546825
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G355000	1	64496327	64498701	1	1.255403e-10	SNP_64712304	1	64712304	0.546825
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G356300	1	64567098	64568300	1	1.255403e-10	SNP_64712304	1	64712304	0.592148
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G356500	1	64574729	64580321	1	1.255403e-10	SNP_64712304	1	64712304	0.583331
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G356600	1	64587598	64592903	1	1.255403e-10	SNP_64712304	1	64712304	0.480114
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357200	1	64709044	64711235	1	1.255403e-10	SNP_64712304	1	64712304	0.768326
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357300	1	64717133	64721941	1	1.255403e-10	SNP_64712304	1	64712304	0.855971
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357400	1	64722404	64725213	1	1.255403e-10	SNP_64712304	1	64712304	0.855971
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357500	1	64728850	64733201	1	1.255403e-10	SNP_64712304	1	64712304	0.768161
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357650	1	64735979	64737095	1	1.255403e-10	SNP_64712304	1	64712304	0.513601
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357800	1	64756812	64762044	1	1.255403e-10	SNP_64712304	1	64712304	0.529701
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G357900	1	64761772	64767463	1	1.255403e-10	SNP_64712304	1	64712304	0.421358
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095150	8	44945604	44955558	9	1.26174e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095200	8	44955559	44969502	9	1.26174e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095400	8	45093564	45098504	8	1.26174e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095500	8	45165490	45169630	7	1.26174e-10	SNP_45149867	8	45149867	0.783151
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095633	8	45179920	45183259	7	1.26174e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095766	8	45183449	45184397	7	1.26174e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G095900	8	45197392	45205471	7	1.26174e-10	SNP_45149867	8	45149867	0.921317
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G096000	8	45231621	45237932	1	1.26174e-10	SNP_45149867	8	45149867	0.890301
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G096050	8	45321511	45323853	4	1.26174e-10	SNP_45149867	8	45149867	0.882636
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G206100	1	18813072	18826471	4	1.263219e-10	SNP_18822314	1	18822314	1
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3001G206100	1	18813072	18826471	4	1.282767e-10	SNP_18822314	1	18822314	1
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3009G111000	9	44638293	44647142	1	1.28557e-10	SNP_44632601	9	44632601	0.705511
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3009G111200	9	44785084	44786853	1	1.28557e-10	SNP_44632601	9	44632601	0.437325
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3009G111400	9	44791313	44800404	1	1.28557e-10	SNP_44632601	9	44632601	0.439746
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G103600	7	31999643	32035305	1	1.294017e-10	SNP_32262677	7	32262677	0.941846
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3006G040500	6	25522678	25574669	1	1.315038e-10	SNP_25299762	6	25299762	0.422605
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G098100	5	15930287	15939343	1	1.32867e-10	SNP_15953083	5	15953083	0.404239
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G098250	5	16057450	16060622	3	1.32867e-10	SNP_15953083	5	15953083	0.848391
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G098900	5	16169927	16171526	3	1.32867e-10	SNP_15953083	5	15953083	0.525143
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G101500	7	25707028	25712978	1	1.345658e-10	SNP_25940728	7	25940728	0.844111
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G101600	7	25992700	26003422	1	1.345658e-10	SNP_25940728	7	25940728	0.571181
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3004G137601	4	38150236	38152071	1	1.362834e-10	SNP_38207869	4	38207869	0.979457
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3004G137900	4	38384364	38388845	1	1.362834e-10	SNP_38207869	4	38207869	0.979457
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3009G111000	9	44638293	44647142	1	1.363713e-10	SNP_44632601	9	44632601	0.705511
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3009G111200	9	44785084	44786853	1	1.363713e-10	SNP_44632601	9	44632601	0.437325
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3009G111400	9	44791313	44800404	1	1.363713e-10	SNP_44632601	9	44632601	0.439746
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3006G248100	6	58758117	58760732	1	1.372283e-10	SNP_58780498	6	58780498	0.429044
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G094500	8	44774969	44776912	17	1.37547e-10	SNP_44886771	8	44886771	0.421761
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G095100	8	44935043	44936440	18	1.37547e-10	SNP_44886771	8	44886771	1
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G095150	8	44945604	44955558	19	1.37547e-10	SNP_44886771	8	44886771	1
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G095200	8	44955559	44969502	19	1.37547e-10	SNP_44886771	8	44886771	1
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G095400	8	45093564	45098504	17	1.37547e-10	SNP_44886771	8	44886771	0.93223
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3009G095480	9	26730787	26734119	1	1.418697e-10	SNP_26950638	9	26950638	0.725619
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3009G095560	9	26980037	26981918	1	1.418697e-10	SNP_26950638	9	26950638	0.954487
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G109300	5	22390972	22392163	1	1.512791e-10	SNP_22613874	5	22613874	1
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G259000	1	31003967	31011085	1	1.561864e-10	SNP_31163633	1	31163633	0.696232
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G259100	1	31011171	31012741	1	1.561864e-10	SNP_31163633	1	31163633	0.662693
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G259400	1	31205564	31206743	1	1.561864e-10	SNP_31163633	1	31163633	0.689384
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G259600	1	31327155	31328316	1	1.561864e-10	SNP_31163633	1	31163633	0.489309
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3005G152200	5	62304454	62308981	3	1.5643e-10	SNP_62181069	5	62181069	0.414155
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G046700	6	32355055	32361010	1	1.619755e-10	SNP_32567791	6	32567791	0.511298
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G046900	6	32372970	32374330	1	1.619755e-10	SNP_32567791	6	32567791	0.428132
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G047100	6	32526787	32529908	2	1.619755e-10	SNP_32567791	6	32567791	0.624271
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G047200	6	32754421	32756223	2	1.619755e-10	SNP_32567791	6	32567791	0.924031
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G047300	6	32775840	32781666	2	1.619755e-10	SNP_32567791	6	32567791	0.906756
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G047400	6	32813279	32815507	2	1.619755e-10	SNP_32567791	6	32567791	0.442861
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G140800	10	32680719	32683021	1	1.654834e-10	SNP_32599978	10	32599978	0.735309
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3002G079500	2	8253892	8257661	1	1.682984e-10	SNP_8255537	2	8255537	1
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3005G152250	5	62317209	62318593	2	1.695874e-10	SNP_62181351	5	62181351	0.474478
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G042425	6	29507957	29511664	2	1.712011e-10	SNP_29676171	6	29676171	0.907985
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G042500	6	29537324	29539918	2	1.712011e-10	SNP_29676171	6	29676171	0.907985
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G042800	6	29564473	29565658	1	1.712011e-10	SNP_29676171	6	29676171	0.885685
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G042900	6	29565542	29569247	1	1.712011e-10	SNP_29676171	6	29676171	0.885685
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G043300	6	29628156	29629364	1	1.712011e-10	SNP_29676171	6	29676171	0.774861
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G043400	6	29628159	29629105	1	1.712011e-10	SNP_29676171	6	29676171	0.774861
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3005G152250	5	62317209	62318593	2	1.729569e-10	SNP_62181126	5	62181126	0.474478
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3008G105366	8	49569719	49575021	1	1.757511e-10	SNP_49780905	8	49780905	0.430299
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147250	10	42208651	42209207	1	1.785104e-10	SNP_42395280	10	42395280	0.538522
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147300	10	42217039	42219620	1	1.785104e-10	SNP_42395280	10	42395280	0.558078
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147350	10	42220358	42221810	1	1.785104e-10	SNP_42395280	10	42395280	0.670147
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147500	10	42254853	42257063	1	1.785104e-10	SNP_42395280	10	42395280	0.673733
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147833	10	42331511	42374634	1	1.785104e-10	SNP_42395280	10	42395280	0.454545
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3010G147966	10	42371882	42372991	1	1.785104e-10	SNP_42395280	10	42395280	0.454545
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G112900	7	43903336	43908814	2	1.795941e-10	SNP_44032615	7	44032615	0.94986
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G113101	7	43908063	43912211	2	1.795941e-10	SNP_44032615	7	44032615	0.930777
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G113200	7	44197721	44199332	2	1.795941e-10	SNP_44032615	7	44032615	0.94983
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G034200	6	9222487	9226442	2	1.797998e-10	SNP_9382290	6	9382290	0.915764
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G034225	6	9278514	9280416	2	1.797998e-10	SNP_9382290	6	9382290	0.915735
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G034250	6	9328177	9330805	2	1.797998e-10	SNP_9382290	6	9382290	0.832301
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G222800	1	21307601	21310622	13	1.811671e-10	SNP_21407177	1	21407177	0.481254
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G222900	1	21314169	21320655	15	1.811671e-10	SNP_21407177	1	21407177	0.573399
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G223100	1	21333976	21340355	15	1.811671e-10	SNP_21407177	1	21407177	0.671916
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G223200	1	21379629	21384632	15	1.811671e-10	SNP_21407177	1	21407177	0.870887
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G223300	1	21408273	21411050	15	1.811671e-10	SNP_21407177	1	21407177	1
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G223550	1	21438987	21452469	15	1.811671e-10	SNP_21407177	1	21407177	0.81956
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G224000	1	21454934	21459254	15	1.811671e-10	SNP_21407177	1	21407177	0.797269
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G225700	1	21572171	21575529	2	1.811671e-10	SNP_21407177	1	21407177	0.453711
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G259000	1	31003967	31011085	2	1.824369e-10	SNP_31163633	1	31163633	0.696232
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G259100	1	31011171	31012741	1	1.824369e-10	SNP_31163633	1	31163633	0.662693
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G259400	1	31205564	31206743	1	1.824369e-10	SNP_31163633	1	31163633	0.689384
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G259600	1	31327155	31328316	2	1.824369e-10	SNP_31163633	1	31163633	0.732836
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G048925	6	35635177	35637075	1	1.830246e-10	SNP_35707938	6	35707938	0.590693
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049000	6	35660502	35661343	1	1.830246e-10	SNP_35707938	6	35707938	0.675126
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049100	6	35664153	35678118	1	1.830246e-10	SNP_35707938	6	35707938	0.686274
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049200	6	35678162	35684996	1	1.830246e-10	SNP_35707938	6	35707938	0.670471
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049300	6	35685438	35689801	2	1.830246e-10	SNP_35707938	6	35707938	0.85873
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049450	6	35705198	35707195	2	1.830246e-10	SNP_35707938	6	35707938	0.66182
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090403	7	13080632	13088528	3	1.861479e-10	SNP_13239822	7	13239822	0.948018
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090406	7	13089172	13091948	3	1.861479e-10	SNP_13239822	7	13239822	0.451768
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090412	7	13176736	13177479	3	1.861479e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090415	7	13181480	13184658	3	1.861479e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090418	7	13281479	13285739	3	1.861479e-10	SNP_13239822	7	13239822	0.949601
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090421	7	13344217	13351320	3	1.861479e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G090424	7	13353016	13356319	3	1.861479e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G112900	7	43903336	43908814	2	1.897086e-10	SNP_44032615	7	44032615	0.94986
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G113101	7	43908063	43912211	2	1.897086e-10	SNP_44032615	7	44032615	0.930777
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G113200	7	44197721	44199332	2	1.897086e-10	SNP_44032615	7	44032615	0.94983
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G192600	10	53477729	53484983	6	1.931837e-10	SNP_53724956	10	53724956	0.53177
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G192800	10	53501384	53502718	3	1.931837e-10	SNP_53724956	10	53724956	0.429827
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G193300	10	53532486	53534748	6	1.931837e-10	SNP_53724956	10	53724956	0.586877
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G194001	10	53646043	53646540	6	1.931837e-10	SNP_53724956	10	53724956	0.618186
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G194500	10	53707267	53710736	6	1.931837e-10	SNP_53724956	10	53724956	0.584235
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G194600	10	53712704	53721636	6	1.931837e-10	SNP_53724956	10	53724956	0.719049
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G194700	10	53735853	53742541	6	1.931837e-10	SNP_53724956	10	53724956	0.892574
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G194900	10	53796883	53799591	6	1.931837e-10	SNP_53724956	10	53724956	0.677988
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G195000	10	53805664	53814555	6	1.931837e-10	SNP_53724956	10	53724956	0.677988
CTL	individual_lipids_final	TG(18:1_20:1_22:1)	SORBI_3010G195200	10	53838135	53842307	6	1.931837e-10	SNP_53724956	10	53724956	0.589214
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G254200	1	28465427	28472547	2	1.981263e-10	SNP_28567320	1	28567320	0.872856
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G254300	1	28472869	28475678	1	1.981263e-10	SNP_28567320	1	28567320	0.872856
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G254400	1	28476069	28479416	1	1.981263e-10	SNP_28567320	1	28567320	0.865269
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G254600	1	28667176	28671871	1	1.981263e-10	SNP_28567320	1	28567320	0.867806
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G254700	1	28682631	28683824	1	1.981263e-10	SNP_28567320	1	28567320	0.82269
CTL	individual_lipids_final	PC(14:0_14:0)	SORBI_3008G103132	8	48942938	48944749	6	1.98562e-10	SNP_49006316	8	49006316	0.462187
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G048925	6	35635177	35637075	1	2.012762e-10	SNP_35707938	6	35707938	0.590693
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049000	6	35660502	35661343	1	2.012762e-10	SNP_35707938	6	35707938	0.675126
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049100	6	35664153	35678118	1	2.012762e-10	SNP_35707938	6	35707938	0.686274
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049200	6	35678162	35684996	1	2.012762e-10	SNP_35707938	6	35707938	0.670471
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049300	6	35685438	35689801	1	2.012762e-10	SNP_35707938	6	35707938	0.670747
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049450	6	35705198	35707195	1	2.012762e-10	SNP_35707938	6	35707938	0.66182
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G098100	5	15930287	15939343	1	2.027495e-10	SNP_15953083	5	15953083	0.404239
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G098250	5	16057450	16060622	3	2.027495e-10	SNP_15953083	5	15953083	0.848391
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G098900	5	16169927	16171526	3	2.027495e-10	SNP_15953083	5	15953083	0.525143
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G150701	10	43516457	43518915	3	2.054052e-10	SNP_43667504	10	43667504	0.767444
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G150900	10	43624162	43626620	3	2.054052e-10	SNP_43667504	10	43667504	0.880557
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G151000	10	43625333	43633284	3	2.054052e-10	SNP_43667504	10	43667504	0.880557
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G151050	10	43735854	43738126	3	2.054052e-10	SNP_43667504	10	43667504	0.881952
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G151100	10	43738127	43740926	3	2.054052e-10	SNP_43667504	10	43667504	0.881952
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G151200	10	43755649	43756814	3	2.054052e-10	SNP_43667504	10	43667504	0.847119
CTL	individual_lipids_final	TG(18:2_20:3_21:0)	SORBI_3010G151325	10	43771550	43774815	3	2.054052e-10	SNP_43667504	10	43667504	0.848693
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G134801	4	25696224	25706272	1	2.062786e-10	SNP_25682608	4	25682608	0.952122
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G134900	4	25798505	25813769	1	2.062786e-10	SNP_25682608	4	25682608	0.95206
