GeneID	GeneName	Flag	Conditions	Ontologies	Classes	Max_recurrence	Best_GWAS_p	Max_r2	Max_fold	Max_intervals	Specific	N_terms	Chr	Start	Family	Terms
SORBI_3010G140575	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	8.013081e-11	0.965288	5.24	21	yes	5	10	27296735	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G140750	CCHC-type domain-containing protein	repeat-associated domain	CTL;LIN	BP;CC;MF	SQDG;TG	3	9.116389e-11	0.950357	5.24	49	yes	7	10	32286029	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3010G127550	CCHC-type domain-containing protein	repeat-associated domain	CTL;LIN	BP;CC;MF	PC;SQDG	1	9.595744e-11	0.549454	5.24	21	yes	5	10	16111016	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G137333	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG;TG	2	9.841433e-11	0.931755	5.24	33	yes	5	10	21671423	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G140150	CCHC-type domain-containing protein	repeat-associated domain	CTL;LIN	BP;CC;MF	SQDG;TG	2	1.082071e-10	0.99044	5.24	49	yes	7	10	25475463	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3010G144050	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	MGDG;SQDG	2	1.088706e-10	0.970605	5.24	21	yes	5	10	38838752	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G113150	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	1.14374e-10	0.516814	5.24	21	yes	5	10	11781945	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G136450	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	2.008221e-10	0.956298	5.24	21	yes	5	10	20767863	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3010G161050	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	SQDG	1	6.219886e-10	0.433695	5.24	21	yes	5	10	47644843	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | zinc ion binding
SORBI_3008G082150	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	AEG	1	2.630403e-09	1	5.19	7	yes	4	8	14968415	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity
SORBI_3009G133201	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	AEG	1	5.041707e-09	1	5.19	7	yes	4	9	48755259	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity
SORBI_3001G261464	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	AEG	1	7.07279e-09	0.900298	5.19	7	yes	4	1	34620366	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity
SORBI_3001G261472	CCHC-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	AEG	1	7.07279e-09	0.846757	5.19	7	yes	4	1	34785153	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity
SORBI_3004G088450	Coatomer subunit beta'	""	LIN	CC	TG	2	7.060457e-13	0.771538	5.07	2	yes	1	4	7480867	COATOMER SUBUNIT BETA'-2 (PTHR19876:SF68)	membrane coat
SORBI_3004G088501	Coatomer subunit beta'	""	LIN	CC	TG	2	7.060457e-13	0.797732	5.07	2	yes	1	4	7497924	COATOMER SUBUNIT BETA'-2 (PTHR19876:SF68)	membrane coat
SORBI_3010G135300	Glycosyltransferase family 92 protein	metabolic enzyme	LIN	CC;MF	MGDG;SQDG;TG	3	3.193903e-12	1	5.07	71	yes	2	10	20240958	GALACTAN BETA-1,4-GALACTOSYLTRANSFERASE GALS1 (PTHR21461:SF56)	glycosyltransferase activity | membrane
SORBI_3001G041600	AP complex subunit sigma	""	LIN	CC	TG	3	1.127564e-09	0.407202	5.07	2	yes	1	1	3096385	AP COMPLEX SUBUNIT SIGMA (PTHR11753:SF35)	membrane coat
SORBI_3001G318000	glutathione transferase	metabolic enzyme	CTL	BP;MF	TG	11	3.053225e-16	0.585869	5.05	2	yes	2	1	60644084	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF501)	glutathione metabolic process | glutathione transferase activity
SORBI_3006G049600	Methyltransferase type 11 domain-containing protein	metabolic enzyme	CTL	MF	TG	9	1.18068e-14	0.977354	5.05	2	yes	1	6	35879991	EEF1A LYSINE AND N-TERMINAL METHYLTRANSFERASE (PTHR12176:SF78)	protein-lysine N-methyltransferase activity
SORBI_3001G122200	MYND-type domain-containing protein	repeat-associated domain	CTL	CC;MF	TG	1	2.499299e-09	0.533923	5.05	50	yes	2	1	9620952	EG:BACR7C10.4 PROTEIN (PTHR12197:SF251)	nucleus | protein-lysine N-methyltransferase activity
SORBI_3001G318500	Glutathione S-transferase	metabolic enzyme	CTL	BP;CC;MF	TG	2	2.783649e-09	0.508066	5.05	49	yes	4	1	60671880	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF770)	cytoplasm | cytosol | glutathione metabolic process | glutathione transferase activity
SORBI_3001G318600	glutathione transferase	metabolic enzyme	CTL	BP;MF	TG	2	2.783649e-09	0.532747	5.05	2	yes	2	1	60676363	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF792)	glutathione metabolic process | glutathione transferase activity
SORBI_3001G318700	Glutathione S-transferase	metabolic enzyme	CTL	BP;CC;MF	TG	2	2.783649e-09	0.532747	5.05	49	yes	4	1	60678466	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF529)	cytoplasm | cytosol | glutathione metabolic process | glutathione transferase activity
SORBI_3001G319000	Glutathione S-transferase	metabolic enzyme	CTL	BP;MF	TG	2	2.783649e-09	0.425123	5.05	2	yes	2	1	60716016	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF770)	glutathione metabolic process | glutathione transferase activity
SORBI_3001G319300	Glutathione S-transferase	metabolic enzyme	CTL	BP;CC;MF	TG	2	2.783649e-09	0.515957	5.05	49	yes	4	1	60725293	GLUTATHIONE S-TRANSFERASE (PTHR11260:SF770)	cytoplasm | cytosol | glutathione metabolic process | glutathione transferase activity
SORBI_3001G319500	glutathione transferase	metabolic enzyme	CTL	BP;MF	TG	2	2.783649e-09	0.440458	5.05	2	yes	2	1	60742198	GLUTATHIONE TRANSFERASE (PTHR11260:SF788)	glutathione metabolic process | glutathione transferase activity
SORBI_3003G426300	glutathione transferase	metabolic enzyme	CTL	BP;MF	TG	1	5.274155e-09	0.745646	5.05	2	yes	2	3	73024820	GLUTATHIONE TRANSFERASE (PTHR11260:SF569)	glutathione metabolic process | glutathione transferase activity
SORBI_3003G426500	glutathione transferase	metabolic enzyme	CTL	BP;MF	TG	1	5.274155e-09	0.700659	5.05	2	yes	2	3	73030119	GLUTATHIONE TRANSFERASE (PTHR11260:SF503)	glutathione metabolic process | glutathione transferase activity
SORBI_3003G426600	Glutathione S-transferase	metabolic enzyme	CTL	BP;CC;MF	TG	1	5.274155e-09	0.683081	5.05	49	yes	4	3	73031515	GLUTATHIONE TRANSFERASE (PTHR11260:SF763)	cytoplasm | cytosol | glutathione metabolic process | glutathione transferase activity
SORBI_3008G098700	PUM-HD domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	2.015928e-13	0.923838	4.98	35	yes	2	8	46812681	OS12G0488900 PROTEIN (PTHR12537:SF192)	RNA binding | post-transcriptional regulation of gene expression
SORBI_3008G100300	PUM-HD domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	2.099626e-11	0.867755	4.98	35	yes	2	8	47561329	PUMILIO HOMOLOGY DOMAIN FAMILY MEMBER 4 (PTHR12537:SF13)	RNA binding | post-transcriptional regulation of gene expression
SORBI_3002G159200	Uncharacterized protein	""	LIN	BP	PC	1	2.870448e-11	0.746723	4.98	3	yes	1	2	49255109	TRANSDUCIN FAMILY PROTEIN _ WD-40 REPEAT FAMILY PROTEIN (PTHR22874:SF9)	mitophagy
SORBI_3009G087000	DNA replication licensing factor MCM6	""	LIN	BP;CC;MF	PC	1	8.911286e-11	0.864684	4.98	86	yes	6	9	14807089	DNA REPLICATION LICENSING FACTOR MCM6 (PTHR11630:SF43)	ATP binding | ATP hydrolysis activity | DNA binding | double-strand break repair via break-induced replication | nucleus | single-stranded DNA binding
SORBI_3009G010300	PUM-HD domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	1.514629e-09	0.608458	4.98	35	yes	2	9	952913	OS01G0971900 PROTEIN (PTHR12537:SF154)	RNA binding | post-transcriptional regulation of gene expression
SORBI_3001G527700	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	2.05283e-09	0.630297	4.98	97	yes	6	1	79168504	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE (PTHR24348:SF22)	ATP binding | membrane | nucleotide binding | phagophore assembly site | protein kinase activity | protein serine/threonine kinase activity
SORBI_3009G038800	DNA replication complex GINS protein SLD5	""	LIN	BP;CC	PC;TG	2	2.174566e-09	0.879425	4.98	86	yes	2	9	3621354	DNA REPLICATION COMPLEX GINS PROTEIN SLD5 (PTHR21206:SF0)	double-strand break repair via break-induced replication | nucleus
SORBI_3004G259101	Rho GDP-dissociation inhibitor 1	""	CTL;LIN	CC	PC;SQDG	1	4.644674e-10	1	4.91	31	yes	3	4	60439416	LD16419P (PTHR10980:SF3)	cytoplasm | cytosol | membrane
SORBI_3009G069800	Phosphotransferase	metabolic enzyme	CTL	CC	PC	1	2.620193e-09	0.78965	4.91	4	yes	1	9	8119732	HEXOKINASE-7 (PTHR19443:SF87)	cytosol
SORBI_3001G357400	GOLD domain-containing protein	repeat-associated domain	CTL	CC	TG	9	1.182781e-12	0.855971	4.77	44	yes	2	1	64722404	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN 10 (PTHR22811:SF184)	endoplasmic reticulum-Golgi intermediate compartment | membrane
SORBI_3005G144600	Kinesin-like protein	""	CTL	BP;CC	TG	4	3.098264e-10	0.903696	4.77	3	yes	2	5	60955631	KINESIN HEAVY CHAIN ISOFORM X1 (PTHR47968:SF36)	kinetochore | microtubule-based movement
SORBI_3001G023600	Uncharacterized protein	""	CTL	CC	TG	1	5.0281e-09	0.668044	4.77	14	yes	3	1	1883564	OS06G0620600 PROTEIN (PTHR14083:SF9)	Golgi membrane | endoplasmic reticulum membrane | endoplasmic reticulum-Golgi intermediate compartment
SORBI_3001G127500	ABC1 atypical kinase-like domain-containing protein	transport	LIN	BP	TG	2	6.794453e-10	0.525195	4.65	3	yes	1	1	10009107	AARF DOMAIN-CONTAINING PROTEIN KINASE 1 (PTHR43173:SF19)	mitochondrion organization
SORBI_3001G042200	Mitochondrial Rho GTPase	""	LIN	BP	TG	3	1.127564e-09	0.972083	4.65	3	yes	1	1	3142618	MITOCHONDRIAL RHO GTPASE (PTHR24072:SF73)	mitochondrion organization
SORBI_3001G134400	CHCH domain-containing protein	repeat-associated domain	LIN	BP;CC	TG	1	7.635278e-09	0.571842	4.65	55	yes	2	1	10605267	COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN CONTAINING 2, ISOFORM A-RELATED (PTHR13523:SF2)	mitochondrion organization | nucleus
SORBI_3007G071600	Acyl-[acyl-carrier-protein] desaturase	transport	CTL	BP;CC	TG	10	4.30794e-13	0.5691	4.64	11	yes	2	7	7941116	ACYL-[ACYL-CARRIER-PROTEIN] DESATURASE 7, CHLOROPLASTIC (PTHR31155:SF40)	chloroplast | fatty acid metabolic process
SORBI_3009G111400	Uncharacterized protein	""	CTL	BP	TG	10	3.69734e-12	0.439746	4.64	4	yes	1	9	44791313	SUBFAMILY NOT NAMED (PTHR23309:SF35)	fatty acid metabolic process
SORBI_3006G048700	Acyl-[acyl-carrier-protein] desaturase	transport	CTL	BP;CC	TG	1	4.059633e-10	0.825336	4.64	11	yes	2	6	34559165	STEAROYL-[ACYL-CARRIER-PROTEIN] 9-DESATURASE 5, CHLOROPLASTIC (PTHR31155:SF11)	chloroplast | fatty acid metabolic process
SORBI_3008G005600	Lipid desaturase domain-containing protein	LIPID enzyme/transport	CTL	BP;CC	TG	1	2.103137e-09	0.44082	4.64	44	yes	2	8	492082	OS08G0187900 PROTEIN (PTHR48231:SF1)	fatty acid metabolic process | membrane
SORBI_3010G140700	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	2	1.233423e-11	0.933689	4.52	8	yes	6	10	28583026	PEROXIDASE (PTHR31235:SF264)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3010G134200	Uncharacterized protein	metabolic enzyme	LIN	BP	SQDG	1	2.99833e-10	1	4.52	6	yes	1	10	19527421	PEROXIREDOXIN-2E-1, CHLOROPLASTIC (PTHR10430:SF33)	hydrogen peroxide catabolic process
SORBI_3010G128400	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	1	7.950883e-10	0.456184	4.52	8	yes	6	10	16881605	PEROXIDASE (PTHR31235:SF415)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3010G128700	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	1	7.950883e-10	0.51508	4.52	8	yes	6	10	16968976	PEROXIDASE (PTHR31235:SF393)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3010G161600	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	1	1.421932e-09	0.91505	4.52	8	yes	6	10	47838813	PEROXIDASE (PTHR31388:SF187)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3010G128300	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	1	1.833108e-09	0.44659	4.52	8	yes	6	10	16621902	PEROXIDASE (PTHR31235:SF415)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3010G162000	Peroxidase	metabolic enzyme	LIN	BP;MF	SQDG	1	3.391947e-09	0.423922	4.52	8	yes	6	10	47914566	PEROXIDASE (PTHR31388:SF5)	cellular oxidant detoxification | hydrogen peroxide catabolic process | lactoperoxidase activity | metal ion binding | peroxidase activity | response to oxidative stress
SORBI_3004G021600	Subtilisin inhibitor 1	""	LIN	BP;MF	PC	2	1.312638e-10	0.612387	4.49	7	yes	2	4	1686111	OS08G0441300 PROTEIN (PTHR33091:SF53)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3010G132200	Uncharacterized protein	""	LIN	BP;MF	PC	2	7.620034e-10	0.753835	4.49	7	yes	2	10	18280218	OS06G0319900 PROTEIN (PTHR33091:SF50)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3009G009900	Uncharacterized protein	""	LIN	BP;MF	PC	1	1.514629e-09	0.599697	4.49	7	yes	2	9	936248	SUBTILISIN-CHYMOTRYPSIN INHIBITOR CI-1B (PTHR33091:SF37)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3009G010000	Uncharacterized protein	""	LIN	BP;MF	PC	1	1.514629e-09	0.608458	4.49	7	yes	2	9	940369	SUBTILISIN-CHYMOTRYPSIN INHIBITOR CI-1B (PTHR33091:SF37)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3009G010150	Uncharacterized protein	""	LIN	BP;MF	PC	1	1.514629e-09	0.608458	4.49	7	yes	2	9	943807	OS12G0437800 PROTEIN (PTHR33091:SF38)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3009G107600	Uncharacterized protein	""	LIN	BP;MF	PC	1	5.757113e-09	0.531292	4.49	7	yes	2	9	43087971	INHIBITOR I FAMILY PROTEIN (PTHR33091:SF7)	response to wounding | serine-type endopeptidase inhibitor activity
SORBI_3008G126200	Calmodulin-binding protein	""	LIN	CC;MF	FA	1	7.10848e-11	1	4.43	38	yes	2	8	55009111	EXPRESSED PROTEIN (PTHR31713:SF10)	calmodulin binding | nucleus
SORBI_3006G190900	Helicase ATP-binding domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	1	2.05201e-11	0.421944	4.32	5	yes	2	6	54521768	P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE SUPERFAMILY PROTEIN (PTHR10887:SF488)	chromosome | helicase activity
SORBI_3009G087300	TF-B3 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	8.911286e-11	0.882833	4.15	86	yes	3	9	14845233	MITOTIC SPINDLE ASSEMBLY CHECKPOINT PROTEIN MAD1 (PTHR23168:SF0)	DNA binding | kinetochore | nucleus
SORBI_3003G375200	Spindle assembly checkpoint component MAD1	""	LIN	CC	PC	3	4.786142e-10	0.570444	4.15	86	yes	2	3	68999883	MITOTIC SPINDLE ASSEMBLY CHECKPOINT PROTEIN MAD1 (PTHR23168:SF0)	kinetochore | nucleus
SORBI_3008G177100	Spindle and kinetochore-associated protein 3	""	LIN	CC	PC	1	4.356782e-09	0.416293	4.15	3	yes	1	8	61112520	SPINDLE AND KINETOCHORE-ASSOCIATED PROTEIN 3 (PTHR48118:SF1)	kinetochore
SORBI_3006G049666	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	11	1.18068e-14	0.926102	4.03	49	yes	7	6	36241318	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G044532	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	11	9.34374e-14	0.940262	4.03	49	yes	7	6	31084372	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G042425	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	9	1.690112e-12	0.907985	4.03	49	yes	7	6	29507957	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G048925	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	9	5.869617e-12	0.62745	4.03	49	yes	7	6	35635177	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G049450	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	9	5.869617e-12	0.694671	4.03	49	yes	7	6	35705198	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G040201	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	8	1.570776e-11	0.931257	4.03	49	yes	7	6	19847940	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3008G094500	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	8	2.2071e-11	0.861887	4.03	49	yes	7	8	44774969	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3007G103350	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	7	5.068772e-11	0.532832	4.03	49	yes	7	7	29073128	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3004G137601	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	9	5.337257e-11	0.979457	4.03	49	yes	7	4	38150236	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3009G095480	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	8	6.895748e-11	0.725619	4.03	49	yes	7	9	26730787	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3009G095560	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	8	6.895748e-11	0.954487	4.03	49	yes	7	9	26980037	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
SORBI_3006G034225	CCHC-type domain-containing protein	repeat-associated domain	CTL	BP;CC;MF	TG	1	1.797998e-10	0.915735	4.03	49	yes	7	6	9278514	OS11G0296500 PROTEIN (PTHR23002:SF89)	cytoplasm | mRNA binding | nucleic acid binding | positive regulation of cytoplasmic translation | single-stranded RNA binding | translation regulator activity | zinc ion binding
