GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3006G219950	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR33530:SF22)					6	56716142	56717051	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3006G220000	NET domain-containing protein						6	56717572	56719115	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3006G220100	Uncharacterized protein						6	56720491	56721244	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3006G220200	Amine oxidase domain-containing protein	LYSINE-SPECIFIC HISTONE DEMETHYLASE 1A (PTHR10742:SF386)	oxidase(PC00175)	oxidoreductase activity(GO:0016491);polyamine oxidase activity(GO:0046592);flavin adenine dinucleotide binding(GO:0050660);spermine oxidase activity(GO:0052901);N(1)-acetylpolyamine oxidase (3-acetamidopropanal-forming) activity(GO:0052903)	polyamine catabolic process(GO:0006598);spermidine catabolic process(GO:0046203);spermine catabolic process(GO:0046208);thermospermine catabolic process(GO:1903602)	peroxisome(GO:0005777)	6	56721549	56726911	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3006G220300	Uncharacterized protein						6	56724817	56725813	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3006G220400	Exonuclease domain-containing protein	OS04G0623400 PROTEIN (PTHR13058:SF26)		nucleic acid binding(GO:0003676);nuclease activity(GO:0004518);exonuclease activity(GO:0004527);3'-5'-DNA exonuclease activity(GO:0008296);3'-5' exonuclease activity(GO:0008408);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	DNA catabolic process(GO:0006308)	cytoplasm(GO:0005737)	6	56735835	56739533	SNP_56713480	56713480	5.19E-11	2	FA(22:1); PC(18:2_20:4)	SNP_56713480	1	5.2e-11; 1.0e-09
SORBI_3003G184732	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	3	49441878	49443630	SNP_49451010	49451010	5.61E-11	2	TG(18:2_20:2_22:2); TG(18:2_20:3_22:0)	SNP_49451010	1	5.6e-11; 2.4e-10
SORBI_3003G106800	EXPERA domain-containing protein	EXPERA DOMAIN-CONTAINING PROTEIN (PTHR14207:SF2)	isomerase(PC00135)	C-8 sterol isomerase activity(GO:0000247);steroid Delta-isomerase activity(GO:0004769);cholestenol delta-isomerase activity(GO:0047750)	sterol metabolic process(GO:0016125);sterol biosynthetic process(GO:0016126)	endoplasmic reticulum(GO:0005783);membrane(GO:0016020)	3	9663902	9678513	SNP_9661580	9661580	6.19E-11	2	PC(18:2_20:4); alpha-Tocopherol	SNP_9661580; SNP_9661555	2	6.2e-11; 2.9e-09
SORBI_3003G106900	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR33384:SF20)					3	9677826	9681985	SNP_9661580	9661580	6.19E-11	2	PC(18:2_20:4); alpha-Tocopherol	SNP_9661580; SNP_9661555	2	6.2e-11; 2.9e-09
SORBI_3010G152700	BHLH domain-containing protein	OS06G0526100 PROTEIN (PTHR46684:SF2)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	guard cell differentiation(GO:0010052);stomatal complex development(GO:0010374);positive regulation of DNA-templated transcription(GO:0045893)	nucleus(GO:0005634)	10	44484308	44487797	SNP_44508427	44508427	6.61E-11	2	MGDG(16:0_18:1); SQDG(16:0_18:1)	SNP_44508427; SNP_44483497	2	3.8e-09; 6.6e-11
SORBI_3010G152800	Uncharacterized protein						10	44497512	44501356	SNP_44508427	44508427	6.61E-11	2	MGDG(16:0_18:1); SQDG(16:0_18:1)	SNP_44508427; SNP_44483497	2	3.8e-09; 6.6e-11
SORBI_3004G097000	F-box protein	F-BOX PROTEIN-RELATED (PTHR33358:SF4)					4	8591028	8593118	SNP_8596478	8596478	7.12E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_8596478; SNP_8616277	2	2.9e-10; 7.1e-11
SORBI_3004G097100	F-box protein	F-BOX PROTEIN WITH A DOMAIN PROTEIN (PTHR33358:SF12)					4	8602811	8604368	SNP_8596478	8596478	7.12E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_8596478; SNP_8616277	2	2.9e-10; 7.1e-11
SORBI_3004G097200	Peroxisomal membrane protein PMP22	PEROXISOMAL MEMBRANE PROTEIN PMP22 (PTHR11266:SF86)	transporter(PC00227)			cytoplasm(GO:0005737);membrane(GO:0016020)	4	8606515	8616460	SNP_8596478	8596478	7.12E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_8596478; SNP_8616277	2	2.9e-10; 7.1e-11
SORBI_3010G031000	Uncharacterized protein						10	2512132	2514893	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031100	Early nodulin	EARLY NODULIN (PTHR33605:SF15)					10	2518319	2524369	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031300	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF352)		transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	2523128	2528382	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031400	Early nodulin-93-like	EARLY NODULIN-RELATED (PTHR33605:SF4)					10	2534169	2535244	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031500	Uncharacterized protein						10	2553244	2554559	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031600	Early nodulin-93-like	EARLY NODULIN-RELATED (PTHR33605:SF4)					10	2556219	2557034	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3010G031700	Thaumatin-like protein	THAUMATIN-LIKE PROTEIN 1 (PTHR31048:SF102)			defense response(GO:0006952)		10	2559620	2561154	SNP_2534916	2534916	7.55E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_2534916	1	7.5e-11; 1.3e-10
SORBI_3002G379400	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE SAPK2 (PTHR24343:SF542)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	abscisic acid-activated signaling pathway(GO:0009738);seed germination(GO:0009845);seedling development(GO:0090351)	nucleus(GO:0005634);cytoplasm(GO:0005737)	2	73563052	73568040	SNP_73589922	73589922	7.69E-11	2	PC(18:1_20:4); PC(18:2_20:4)	SNP_73589922	1	1.5e-09; 7.7e-11
SORBI_3002G379500	40S ribosomal protein S6	40S RIBOSOMAL PROTEIN S6 (PTHR11502:SF17)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	ribosome(GO:0005840);ribonucleoprotein complex(GO:1990904)	2	73568195	73571212	SNP_73589922	73589922	7.69E-11	2	PC(18:1_20:4); PC(18:2_20:4)	SNP_73589922	1	1.5e-09; 7.7e-11
SORBI_3002G379600	Phospho-2-dehydro-3-deoxyheptonate aldolase	"PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE 2, CHLOROPLASTIC (PTHR21337:SF19)"	aldolase(PC00044)	3-deoxy-7-phosphoheptulonate synthase activity(GO:0003849);transferase activity(GO:0016740)	amino acid biosynthetic process(GO:0008652);aromatic amino acid family biosynthetic process(GO:0009073);chorismate biosynthetic process(GO:0009423)	cytoplasm(GO:0005737);chloroplast(GO:0009507)	2	73572791	73577695	SNP_73589922	73589922	7.69E-11	2	PC(18:1_20:4); PC(18:2_20:4)	SNP_73589922	1	1.5e-09; 7.7e-11
SORBI_3005G110442	Glutathione peroxidase	GLUTATHIONE PEROXIDASE (PTHR11592:SF78)	peroxidase(PC00180)	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491)	response to oxidative stress(GO:0006979);cellular response to oxidative stress(GO:0034599);cellular oxidant detoxification(GO:0098869)	cytosol(GO:0005829)	5	26718290	26734443	SNP_26755360	26755360	8.17E-11	2	MGDG(16:0_18:1); SQDG(16:0_18:1)	SNP_26755360	1	4.1e-09; 8.2e-11
SORBI_3010G125700	Proteasome activator subunit 4	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 4 (PTHR32170:SF3)		peptidase activator activity(GO:0016504);proteasome binding(GO:0070628)	DNA repair(GO:0006281);DNA damage response(GO:0006974);proteasomal ubiquitin-independent protein catabolic process(GO:0010499)	nucleus(GO:0005634)	10	15557931	15587402	SNP_15546311	15546311	8.17E-11	2	SQDG(16:0_18:1); TG(14:0_18:3_18:3)	SNP_15546311; SNP_15607916	2	8.2e-11; 6.6e-09
SORBI_3010G140750	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	10	32286029	32287859	SNP_32265554	32265554	9.12E-11	2	NAE(18:0); SQDG(16:0_18:1)	SNP_32265554; SNP_32311204	2	8.0e-10; 9.1e-11
SORBI_3003G076700	Cytochrome P450	CYTOCHROME P450 89A2 (PTHR24298:SF892)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)"		membrane(GO:0016020)	3	6534829	6536202	SNP_6557632	6557632	9.14E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_6557632; SNP_6548984	2	4.8e-09; 9.1e-11
SORBI_3003G076800	Cytochrome P450	CYTOCHROME P450 89A2 (PTHR24298:SF892)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)"		membrane(GO:0016020)	3	6539125	6540717	SNP_6557632	6557632	9.14E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_6557632; SNP_6548984	2	4.8e-09; 9.1e-11
SORBI_3003G076900	Glycosyltransferase subfamily 4-like N-terminal domain-containing protein	OS01G0142300 PROTEIN (PTHR45947:SF2)	transferase(PC00220)	glycosyltransferase activity(GO:0016757);UDP-sulfoquinovose:DAG sulfoquinovosyltransferase activity(GO:0046510)	glycolipid biosynthetic process(GO:0009247);sulfolipid biosynthetic process(GO:0046506)	membrane(GO:0016020)	3	6540865	6545037	SNP_6557632	6557632	9.14E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_6557632; SNP_6548984	2	4.8e-09; 9.1e-11
SORBI_3003G077001	BLE2 protein	BLE2 PROTEIN (PTHR33115:SF43)					3	6552143	6555525	SNP_6557632	6557632	9.14E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_6557632; SNP_6548984	2	4.8e-09; 9.1e-11
SORBI_3003G077100	Transcription factor	TRANSCRIPTION FACTOR (PTHR11514:SF129)		transcription cis-regulatory region binding(GO:0000976);DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	6560035	6560805	SNP_6557632	6557632	9.14E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1)"	SNP_6557632; SNP_6548984	2	4.8e-09; 9.1e-11
SORBI_3008G075800	Uncharacterized protein						8	11290949	11291675	SNP_11314084	11314084	9.26E-11	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(14:0_18:3_18:3)"	SNP_11314084; SNP_11316180	2	9.3e-11; 3.7e-09
SORBI_3004G309900	THO complex subunit 5B	THO COMPLEX SUBUNIT 5 HOMOLOG (PTHR13375:SF3)		mRNA binding(GO:0003729)	mRNA export from nucleus(GO:0006406)	THO complex part of transcription export complex(GO:0000445);nucleus(GO:0005634)	4	64684015	64690097	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310000	Fungal lipase-like domain-containing protein	ALPHA_BETA-HYDROLASES SUPERFAMILY PROTEIN (PTHR46086:SF4)	hydrolase(PC00121)	triacylglycerol lipase activity(GO:0004806)	lipid metabolic process(GO:0006629)		4	64689955	64693442	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310100	Fe2OG dioxygenase domain-containing protein	OS02G0767300 PROTEIN (PTHR47990:SF36)	oxygenase(PC00177)	oxidoreductase activity(GO:0016491);2-oxoglutarate-dependent dioxygenase activity(GO:0016706);L-ascorbic acid binding(GO:0031418);metal ion binding(GO:0046872);leucocyanidin oxygenase activity(GO:0050589);dioxygenase activity(GO:0051213)	flavonoid biosynthetic process(GO:0009813);pigment biosynthetic process(GO:0046148)		4	64698452	64700051	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310200	Receptor-like serine_threonine-protein kinase	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE (PTHR47976:SF60)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246);protein serine kinase activity(GO:0106310)	response to other organism(GO:0051707)	membrane(GO:0016020)	4	64703118	64706339	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310300	Mitochondrial phosphate transporter	MITOCHONDRIAL PHOSPHATE TRANSPORTER (PTHR45671:SF17)	mitochondrial carrier protein(PC00158)	mRNA binding(GO:0003729);phosphate transmembrane transporter activity(GO:0005315)	response to osmotic stress(GO:0006970);phosphate ion transmembrane transport(GO:0035435);mitochondrial phosphate ion transmembrane transport(GO:1990547)	mitochondrial inner membrane(GO:0005743);membrane(GO:0016020)	4	64710103	64714116	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310350	DUF4005 domain-containing protein						4	64713225	64713683	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310400	RING-type E3 ubiquitin transferase	RING-TYPE E3 UBIQUITIN TRANSFERASE (PTHR15710:SF203)	ubiquitin-protein ligase(PC00234)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	protein ubiquitination(GO:0016567)	cytoplasm(GO:0005737)	4	64715319	64717588	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310500	YbaK_aminoacyl-tRNA synthetase-associated domain-containing protein	PROLYL-TRNA SYNTHETASE ASSOCIATED DOMAIN-CONTAINING PROTEIN 1-RELATED (PTHR31423:SF3)		aminoacyl-tRNA deacylase activity(GO:0002161)	tRNA metabolic process(GO:0006399);aminoacyl-tRNA metabolism involved in translational fidelity(GO:0106074)		4	64717209	64724369	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310600	AP2_ERF domain-containing protein	OS02G0767800 PROTEIN (PTHR31985:SF309)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	4	64727613	64728338	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(18:2_20:4)	SNP_64714499; SNP_64702848	2	9.4e-11; 2.4e-09
SORBI_3004G310800	Uncharacterized protein	OS02G0768000 PROTEIN (PTHR33826:SF1)					4	64737550	64740137	SNP_64714499	64714499	9.37E-11	2	FA(22:1); PC(16:0_20:1)	SNP_64714499; SNP_64762818	2	9.4e-11; 6.2e-10
SORBI_3002G253100	30S ribosomal protein S16	SMALL RIBOSOMAL SUBUNIT PROTEIN BS16M_BS16C (PTHR12919:SF39)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	ribosome(GO:0005840);chloroplast(GO:0009507);plastid(GO:0009536);small ribosomal subunit(GO:0015935);ribonucleoprotein complex(GO:1990904)	2	63949960	63953048	SNP_63965182	63965182	9.44E-11	2	PC(18:0_20:4); TG(12:0_18:2_18:3)	SNP_63965182; SNP_63966338	2	9.4e-11; 1.2e-10
SORBI_3002G253200	Uncharacterized protein	PATHOGENESIS-RELATED THAUMATIN SUPERFAMILY PROTEIN (PTHR31048:SF115)			defense response(GO:0006952)		2	63953250	63954744	SNP_63965182	63965182	9.44E-11	2	PC(18:0_20:4); TG(12:0_18:2_18:3)	SNP_63965182; SNP_63966338	2	9.4e-11; 1.2e-10
SORBI_3002G253300	Oleosin	OS01G0923000 PROTEIN (PTHR34781:SF1)					2	63955030	63955377	SNP_63965182	63965182	9.44E-11	2	PC(18:0_20:4); TG(12:0_18:2_18:3)	SNP_63965182; SNP_63966338	2	9.4e-11; 1.2e-10
SORBI_3002G253400	FAD dependent oxidoreductase domain-containing protein	FAD DEPENDENT OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN (PTHR10961:SF7)	oxidase(PC00175)	sarcosine oxidase activity(GO:0008115);oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660)			2	63955706	63959112	SNP_63965182	63965182	9.44E-11	2	PC(18:0_20:4); TG(12:0_18:2_18:3)	SNP_63965182; SNP_63966338	2	9.4e-11; 1.2e-10
SORBI_3003G199800	DUF1118 domain-containing protein						3	52667076	52670371	SNP_52690037	52690037	1.01E-10	2	AEG(o-15:2_15:0); PC(18:2_20:4)	SNP_52690037; SNP_52667440	2	3.8e-09; 1.0e-10
SORBI_3003G407100	CBS domain-containing protein	CBS DOMAIN-CONTAINING PROTEIN CBSCBSPB1 (PTHR13780:SF48)	kinase modulator(PC00140)				3	71464070	71468723	SNP_71439293	71439293	1.02E-10	2	FA(22:1); PC(18:2_20:4)	SNP_71439293; SNP_71489300	2	1.0e-10; 1.5e-10
SORBI_3008G070700	XS domain-containing protein	PROTEIN SUPPRESSOR OF GENE SILENCING 3 (PTHR46602:SF1)			regulatory ncRNA-mediated gene silencing(GO:0031047);defense response to virus(GO:0051607);regulation of macromolecule metabolic process(GO:0060255)		8	9229597	9235495	SNP_9241875	9241875	1.03E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; PC(18:2_20:4)"	SNP_9241875; SNP_9239807	2	1.0e-10; 3.4e-09
SORBI_3010G150325	F-box domain-containing protein	F-BOX DOMAIN-CONTAINING PROTEIN (PTHR34591:SF23)					10	43371492	43382976	SNP_43401572	43401572	1.06E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1)"	SNP_43401572; SNP_43383838	2	1.1e-10; 5.2e-10
SORBI_3010G150450	Uncharacterized protein						10	43373664	43376946	SNP_43401572	43401572	1.06E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1)"	SNP_43401572; SNP_43383838	2	1.1e-10; 5.2e-10
SORBI_3010G150575	Small ribosomal subunit protein uS5 C-terminal domain-containing protein	"RIBOSOMAL PROTEIN S2, PUTATIVE, EXPRESSED-RELATED (PTHR13718:SF118)"	ribosomal protein(PC00202)	RNA binding(GO:0003723);mRNA binding(GO:0003729);structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	ribosome(GO:0005840);cytosolic small ribosomal subunit(GO:0022627);ribonucleoprotein complex(GO:1990904)	10	43378469	43381792	SNP_43401572	43401572	1.06E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1)"	SNP_43401572; SNP_43383838	2	1.1e-10; 5.2e-10
SORBI_3010G150600	Uncharacterized protein						10	43384079	43387095	SNP_43401572	43401572	1.06E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1)"	SNP_43401572; SNP_43383838	2	1.1e-10; 5.2e-10
SORBI_3010G150700	PABC domain-containing protein			RNA binding(GO:0003723)			10	43385894	43391519	SNP_43401572	43401572	1.06E-10	2	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1)"	SNP_43401572; SNP_43383838	2	1.1e-10; 5.2e-10
SORBI_3002G073200	Uncharacterized protein	XAA-PRO AMINOPEPTIDASE 1 (PTHR43763:SF6)	protease(PC00190)	hydrolase activity(GO:0016787);metal ion binding(GO:0046872);metalloaminopeptidase activity(GO:0070006)		cytoplasm(GO:0005737)	2	7519722	7527106	SNP_7514505	7514505	1.06E-10	2	TG(12:0_16:0_16:0); TG(14:0_14:0_18:0)	SNP_7514505	1	1.1e-10; 1.1e-10
SORBI_3002G073250	Uncharacterized protein						2	7538933	7540718	SNP_7514505	7514505	1.06E-10	2	TG(12:0_16:0_16:0); TG(14:0_14:0_18:0)	SNP_7514505	1	1.1e-10; 1.1e-10
SORBI_3001G328650	Uncharacterized protein						1	61617411	61621966	SNP_61638513	61638513	1.07E-10	2	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_61638513	1	1.1e-10; 1.1e-10
SORBI_3001G328800	MYB-CC type transcription factor LHEQLE-containing domain-containing protein	EXPRESSED PROTEIN (PTHR33167:SF26)					1	61629973	61633905	SNP_61638513	61638513	1.07E-10	2	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_61638513	1	1.1e-10; 1.1e-10
SORBI_3001G328850	Uncharacterized protein						1	61638851	61640419	SNP_61638513	61638513	1.07E-10	2	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_61638513	1	1.1e-10; 1.1e-10
SORBI_3001G328900	Pectinesterase inhibitor domain-containing protein	PECTINESTERASE INHIBITOR DOMAIN-CONTAINING PROTEIN (PTHR31080:SF71)		enzyme inhibitor activity(GO:0004857)	plant-type cell wall modification(GO:0009827)	plant-type cell wall(GO:0009505)	1	61649076	61651312	SNP_61638513	61638513	1.07E-10	2	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_61638513	1	1.1e-10; 1.1e-10
