condition,layer,GeneID,trait,max_r2,best_p
CTL,individual,SORBI_3008G048200,gibberellic acid,1,5.035169e-09
CTL,individual,SORBI_3008G048300,gibberellic acid,0.601772,5.035169e-09
CTL,individual,SORBI_3008G048933,gibberellic acid,1,5.035169e-09
CTL,individual,SORBI_3008G061201,TG(16:0_16:0_18:1),0.437324,1.449356e-11
CTL,individual,SORBI_3008G061201,TG(16:0_16:0_20:1),0.437324,1.560688e-09
CTL,individual,SORBI_3008G061201,TG(16:0_18:0_18:2),0.437324,3.677874e-10
CTL,individual,SORBI_3008G061201,TG(16:0_18:1_18:1),0.437324,1.076148e-09
CTL,individual,SORBI_3008G061201,TG(16:0_18:1_18:2),0.437324,7.506041e-13
CTL,individual,SORBI_3008G061201,TG(16:1_18:1_18:1),0.437324,2.261641e-12
CTL,individual,SORBI_3008G061201,TG(18:0_18:2_18:2),0.437324,9.095334e-10
CTL,individual,SORBI_3008G061201,TG(18:1_18:2_18:2),0.437324,5.590667e-09
CTL,individual,SORBI_3008G061300,TG(16:0_16:0_18:1),0.428477,1.449356e-11
CTL,individual,SORBI_3008G061300,TG(16:0_16:0_20:1),0.428477,1.560688e-09
CTL,individual,SORBI_3008G061300,TG(16:0_18:0_18:2),0.428477,3.677874e-10
CTL,individual,SORBI_3008G061300,TG(16:0_18:1_18:1),0.428477,1.076148e-09
CTL,individual,SORBI_3008G061300,TG(16:0_18:1_18:2),0.428477,7.506041e-13
CTL,individual,SORBI_3008G061300,TG(16:1_18:1_18:1),0.428477,2.261641e-12
CTL,individual,SORBI_3008G061300,TG(18:0_18:2_18:2),0.428477,9.095334e-10
CTL,individual,SORBI_3008G061300,TG(18:1_18:2_18:2),0.428477,5.590667e-09
CTL,individual,SORBI_3008G061701,TG(16:0_16:0_18:1),0.560176,1.449356e-11
CTL,individual,SORBI_3008G061701,TG(16:0_16:0_20:1),0.560176,1.560688e-09
CTL,individual,SORBI_3008G061701,TG(16:0_18:0_18:2),0.560176,3.677874e-10
CTL,individual,SORBI_3008G061701,TG(16:0_18:1_18:1),0.560176,1.076148e-09
CTL,individual,SORBI_3008G061701,TG(16:0_18:1_18:2),0.560176,7.506041e-13
CTL,individual,SORBI_3008G061701,TG(16:1_18:1_18:1),0.560176,2.261641e-12
CTL,individual,SORBI_3008G061701,TG(18:0_18:2_18:2),0.560176,9.095334e-10
CTL,individual,SORBI_3008G061701,TG(18:1_18:2_18:2),0.560176,5.590667e-09
CTL,individual,SORBI_3008G061801,TG(16:0_16:0_18:1),0.564037,1.449356e-11
CTL,individual,SORBI_3008G061801,TG(16:0_16:0_20:1),0.564037,1.560688e-09
CTL,individual,SORBI_3008G061801,TG(16:0_18:0_18:2),0.564037,3.677874e-10
CTL,individual,SORBI_3008G061801,TG(16:0_18:1_18:1),0.564037,1.076148e-09
CTL,individual,SORBI_3008G061801,TG(16:0_18:1_18:2),0.564037,7.506041e-13
CTL,individual,SORBI_3008G061801,TG(16:1_18:1_18:1),0.564037,2.261641e-12
CTL,individual,SORBI_3008G061801,TG(18:0_18:2_18:2),0.564037,9.095334e-10
CTL,individual,SORBI_3008G061801,TG(18:1_18:2_18:2),0.564037,5.590667e-09
CTL,individual,SORBI_3008G061900,TG(16:0_16:0_18:1),0.449027,1.449356e-11
CTL,individual,SORBI_3008G061900,TG(16:0_16:0_20:1),0.449027,1.560688e-09
CTL,individual,SORBI_3008G061900,TG(16:0_18:0_18:2),0.449027,3.677874e-10
CTL,individual,SORBI_3008G061900,TG(16:0_18:1_18:1),0.449027,1.076148e-09
CTL,individual,SORBI_3008G061900,TG(16:0_18:1_18:2),0.449027,7.506041e-13
CTL,individual,SORBI_3008G061900,TG(16:1_18:1_18:1),0.449027,2.261641e-12
CTL,individual,SORBI_3008G061900,TG(18:0_18:2_18:2),0.449027,9.095334e-10
CTL,individual,SORBI_3008G061900,TG(18:1_18:2_18:2),0.449027,5.590667e-09
CTL,individual,SORBI_3008G062000,TG(16:0_16:0_18:1),0.575865,1.449356e-11
CTL,individual,SORBI_3008G062000,TG(16:0_16:0_20:1),0.575865,1.560688e-09
CTL,individual,SORBI_3008G062000,TG(16:0_18:0_18:2),0.575865,3.677874e-10
CTL,individual,SORBI_3008G062000,TG(16:0_18:1_18:1),0.575865,1.076148e-09
CTL,individual,SORBI_3008G062000,TG(16:0_18:1_18:2),0.575865,7.506041e-13
CTL,individual,SORBI_3008G062000,TG(16:1_18:1_18:1),0.575865,2.261641e-12
CTL,individual,SORBI_3008G062000,TG(18:0_18:2_18:2),0.575865,9.095334e-10
CTL,individual,SORBI_3008G062000,TG(18:1_18:2_18:2),0.575865,5.590667e-09
CTL,individual,SORBI_3008G062200,TG(16:0_16:0_18:1),0.570146,1.449356e-11
CTL,individual,SORBI_3008G062200,TG(16:0_16:0_20:1),0.570146,1.560688e-09
CTL,individual,SORBI_3008G062200,TG(16:0_18:0_18:2),0.570146,3.677874e-10
CTL,individual,SORBI_3008G062200,TG(16:0_18:1_18:1),0.570146,1.076148e-09
CTL,individual,SORBI_3008G062200,TG(16:0_18:1_18:2),0.570146,7.506041e-13
CTL,individual,SORBI_3008G062200,TG(16:1_18:1_18:1),0.570146,2.261641e-12
CTL,individual,SORBI_3008G062200,TG(18:0_18:2_18:2),0.570146,9.095334e-10
CTL,individual,SORBI_3008G062200,TG(18:1_18:2_18:2),0.570146,5.590667e-09
CTL,individual,SORBI_3008G062300,TG(16:0_16:0_18:1),0.582237,1.449356e-11
CTL,individual,SORBI_3008G062300,TG(16:0_16:0_20:1),0.582237,1.560688e-09
CTL,individual,SORBI_3008G062300,TG(16:0_18:0_18:2),0.582237,3.677874e-10
CTL,individual,SORBI_3008G062300,TG(16:0_18:1_18:1),0.582237,1.076148e-09
CTL,individual,SORBI_3008G062300,TG(16:0_18:1_18:2),0.582237,7.506041e-13
CTL,individual,SORBI_3008G062300,TG(16:1_18:1_18:1),0.582237,2.261641e-12
CTL,individual,SORBI_3008G062300,TG(18:0_18:2_18:2),0.582237,9.095334e-10
CTL,individual,SORBI_3008G062300,TG(18:1_18:2_18:2),0.582237,5.590667e-09
CTL,individual,SORBI_3008G062400,TG(16:0_16:0_18:1),0.765872,1.449356e-11
CTL,individual,SORBI_3008G062400,TG(16:0_16:0_20:1),0.765872,1.560688e-09
CTL,individual,SORBI_3008G062400,TG(16:0_18:0_18:2),0.765872,3.677874e-10
CTL,individual,SORBI_3008G062400,TG(16:0_18:1_18:1),0.765872,1.076148e-09
CTL,individual,SORBI_3008G062400,TG(16:0_18:1_18:2),0.765872,7.506041e-13
CTL,individual,SORBI_3008G062400,TG(16:1_18:1_18:1),0.765872,2.261641e-12
CTL,individual,SORBI_3008G062400,TG(18:0_18:2_18:2),0.765872,9.095334e-10
CTL,individual,SORBI_3008G062400,TG(18:1_18:2_18:2),0.765872,5.590667e-09
CTL,individual,SORBI_3008G062500,TG(16:0_16:0_18:1),0.692006,1.449356e-11
CTL,individual,SORBI_3008G062500,TG(16:0_16:0_20:1),0.692006,1.560688e-09
CTL,individual,SORBI_3008G062500,TG(16:0_18:0_18:2),0.692006,3.677874e-10
CTL,individual,SORBI_3008G062500,TG(16:0_18:1_18:1),0.692006,1.076148e-09
CTL,individual,SORBI_3008G062500,TG(16:0_18:1_18:2),0.692006,7.506041e-13
CTL,individual,SORBI_3008G062500,TG(16:1_18:1_18:1),0.692006,2.261641e-12
CTL,individual,SORBI_3008G062500,TG(18:0_18:2_18:2),0.692006,9.095334e-10
CTL,individual,SORBI_3008G062500,TG(18:1_18:2_18:2),0.692006,5.590667e-09
CTL,individual,SORBI_3008G062700,TG(16:0_16:0_18:1),0.812224,1.449356e-11
CTL,individual,SORBI_3008G062700,TG(16:0_16:0_20:1),0.812224,1.560688e-09
CTL,individual,SORBI_3008G062700,TG(16:0_18:0_18:2),0.812224,3.677874e-10
CTL,individual,SORBI_3008G062700,TG(16:0_18:1_18:1),0.812224,1.076148e-09
CTL,individual,SORBI_3008G062700,TG(16:0_18:1_18:2),0.812224,7.506041e-13
CTL,individual,SORBI_3008G062700,TG(16:1_18:1_18:1),0.812224,2.261641e-12
CTL,individual,SORBI_3008G062700,TG(18:0_18:2_18:2),0.812224,9.095334e-10
CTL,individual,SORBI_3008G062700,TG(18:1_18:2_18:2),0.812224,5.590667e-09
CTL,individual,SORBI_3008G062800,TG(16:0_16:0_18:1),0.551499,1.449356e-11
CTL,individual,SORBI_3008G062800,TG(16:0_16:0_20:1),0.551499,1.560688e-09
CTL,individual,SORBI_3008G062800,TG(16:0_18:0_18:2),0.551499,3.677874e-10
CTL,individual,SORBI_3008G062800,TG(16:0_18:1_18:1),0.551499,1.076148e-09
CTL,individual,SORBI_3008G062800,TG(16:0_18:1_18:2),0.551499,7.506041e-13
CTL,individual,SORBI_3008G062800,TG(16:1_18:1_18:1),0.551499,2.261641e-12
CTL,individual,SORBI_3008G062800,TG(18:0_18:2_18:2),0.551499,9.095334e-10
CTL,individual,SORBI_3008G062800,TG(18:1_18:2_18:2),0.551499,5.590667e-09
CTL,individual,SORBI_3008G063300,TG(16:0_16:0_20:1),0.530053,5.81104e-09
CTL,individual,SORBI_3008G063300,TG(16:0_18:1_18:1),0.530053,9.43796e-10
CTL,individual,SORBI_3008G063500,TG(16:0_16:0_20:1),0.452968,5.81104e-09
CTL,individual,SORBI_3008G063500,TG(16:0_18:1_18:1),0.452968,9.43796e-10
CTL,individual,SORBI_3008G063600,TG(16:0_16:0_20:1),0.526806,5.81104e-09
CTL,individual,SORBI_3008G063600,TG(16:0_18:1_18:1),0.526806,9.43796e-10
CTL,individual,SORBI_3008G064000,TG(16:0_16:0_20:1),0.648419,5.81104e-09
CTL,individual,SORBI_3008G064000,TG(16:0_18:1_18:1),0.648419,9.43796e-10
CTL,individual,SORBI_3008G064100,TG(16:0_16:0_20:1),0.667963,5.81104e-09
CTL,individual,SORBI_3008G064100,TG(16:0_18:1_18:1),0.667963,9.43796e-10
CTL,individual,SORBI_3008G064200,TG(16:0_16:0_20:1),0.451223,5.81104e-09
CTL,individual,SORBI_3008G064200,TG(16:0_18:1_18:1),0.451223,9.43796e-10
CTL,individual,SORBI_3008G064500,TG(16:0_16:0_20:1),0.436597,5.81104e-09
CTL,individual,SORBI_3008G064500,TG(16:0_18:1_18:1),0.436597,9.43796e-10
CTL,individual,SORBI_3008G080900,TG(16:0_16:0_18:1),0.758182,2.545306e-09
CTL,individual,SORBI_3008G080900,TG(16:0_16:0_20:1),0.758182,2.657847e-09
CTL,individual,SORBI_3008G080900,TG(16:0_18:0_18:2),0.758182,3.898078e-09
CTL,individual,SORBI_3008G080900,TG(16:0_18:1_18:2),0.758182,2.000542e-09
CTL,individual,SORBI_3008G080900,TG(16:0_18:1_20:1),0.758182,1.980811e-09
CTL,individual,SORBI_3008G080900,TG(16:1_18:1_18:1),0.758182,1.60933e-09
CTL,individual,SORBI_3008G080900,TG(18:0_18:2_18:2),0.758182,3.588433e-09
CTL,individual,SORBI_3008G081000,TG(16:0_16:0_18:1),0.851294,2.545306e-09
CTL,individual,SORBI_3008G081000,TG(16:0_16:0_20:1),0.851294,2.657847e-09
CTL,individual,SORBI_3008G081000,TG(16:0_18:0_18:2),0.851294,3.898078e-09
CTL,individual,SORBI_3008G081000,TG(16:0_18:1_18:2),0.851294,2.000542e-09
CTL,individual,SORBI_3008G081000,TG(16:0_18:1_20:1),0.851294,1.980811e-09
CTL,individual,SORBI_3008G081000,TG(16:1_18:1_18:1),0.851294,1.60933e-09
CTL,individual,SORBI_3008G081000,TG(18:0_18:2_18:2),0.851294,3.588433e-09
CTL,individual,SORBI_3008G081100,TG(16:0_16:0_18:1),0.851294,2.545306e-09
CTL,individual,SORBI_3008G081100,TG(16:0_16:0_20:1),0.851294,2.657847e-09
CTL,individual,SORBI_3008G081100,TG(16:0_18:0_18:2),0.851294,3.898078e-09
CTL,individual,SORBI_3008G081100,TG(16:0_18:1_18:2),0.851294,2.000542e-09
CTL,individual,SORBI_3008G081100,TG(16:0_18:1_20:1),0.851294,1.980811e-09
CTL,individual,SORBI_3008G081100,TG(16:1_18:1_18:1),0.851294,1.60933e-09
CTL,individual,SORBI_3008G081100,TG(18:0_18:2_18:2),0.851294,3.588433e-09
CTL,individual,SORBI_3008G081150,TG(16:0_16:0_18:1),0.870266,2.545306e-09
CTL,individual,SORBI_3008G081150,TG(16:0_16:0_20:1),0.870266,2.657847e-09
CTL,individual,SORBI_3008G081150,TG(16:0_18:0_18:2),0.870266,3.898078e-09
CTL,individual,SORBI_3008G081150,TG(16:0_18:1_18:2),0.870266,2.000542e-09
CTL,individual,SORBI_3008G081150,TG(16:0_18:1_20:1),0.870266,1.980811e-09
CTL,individual,SORBI_3008G081150,TG(16:1_18:1_18:1),0.870266,1.60933e-09
CTL,individual,SORBI_3008G081150,TG(18:0_18:2_18:2),0.870266,3.588433e-09
CTL,individual,SORBI_3008G081200,TG(16:0_16:0_18:1),0.851294,2.545306e-09
CTL,individual,SORBI_3008G081200,TG(16:0_16:0_20:1),0.851294,2.657847e-09
CTL,individual,SORBI_3008G081200,TG(16:0_18:0_18:2),0.851294,3.898078e-09
CTL,individual,SORBI_3008G081200,TG(16:0_18:1_18:2),0.851294,2.000542e-09
CTL,individual,SORBI_3008G081200,TG(16:0_18:1_20:1),0.851294,1.980811e-09
CTL,individual,SORBI_3008G081200,TG(16:1_18:1_18:1),0.851294,1.60933e-09
CTL,individual,SORBI_3008G081200,TG(18:0_18:2_18:2),0.851294,3.588433e-09
CTL,individual,SORBI_3008G081400,TG(16:0_16:0_18:1),0.827777,2.545306e-09
CTL,individual,SORBI_3008G081400,TG(16:0_16:0_20:1),0.827777,2.657847e-09
CTL,individual,SORBI_3008G081400,TG(16:0_18:0_18:2),0.827777,3.898078e-09
CTL,individual,SORBI_3008G081400,TG(16:0_18:1_18:2),0.827777,2.000542e-09
CTL,individual,SORBI_3008G081400,TG(16:0_18:1_20:1),0.827777,1.980811e-09
CTL,individual,SORBI_3008G081400,TG(16:1_18:1_18:1),0.827777,1.60933e-09
CTL,individual,SORBI_3008G081400,TG(18:0_18:2_18:2),0.827777,3.588433e-09
CTL,individual,SORBI_3008G088806,.alpha.-Ionone,0.896714,3.153205e-09
CTL,individual,SORBI_3008G090200,TG(16:0_16:0_18:1),0.937143,1.561021e-09
CTL,individual,SORBI_3008G090200,TG(16:0_16:0_20:1),0.937143,9.794962e-12
CTL,individual,SORBI_3008G090200,TG(16:0_18:0_18:2),0.937143,7.830178e-10
CTL,individual,SORBI_3008G090200,TG(16:0_18:1_18:1),0.937143,2.715407e-11
CTL,individual,SORBI_3008G090200,TG(16:0_18:1_20:0),0.937143,2.384413e-10
CTL,individual,SORBI_3008G090200,TG(16:0_18:1_20:1),0.937143,3.156216e-10
CTL,individual,SORBI_3008G090200,TG(16:1_18:1_18:1),0.937143,1.163661e-09
CTL,individual,SORBI_3008G090200,TG(18:0_18:2_18:2),0.937143,3.42577e-10
CTL,individual,SORBI_3008G093000,TG(16:0_16:0_18:1),0.859247,3.151713e-09
CTL,individual,SORBI_3008G094150,TG(16:0_18:1_18:2),0.833219,1.519131e-09
CTL,individual,SORBI_3008G094150,TG(16:1_18:1_18:1),0.833219,1.691138e-09
CTL,individual,SORBI_3008G094300,TG(16:0_16:0_20:1),0.975416,7.724212e-09
CTL,individual,SORBI_3008G094300,TG(16:0_18:1_20:0),0.961085,1.046417e-09
CTL,individual,SORBI_3008G094400,TG(16:0_16:0_20:1),0.953568,3.126913e-09
CTL,individual,SORBI_3008G094400,TG(16:0_18:1_18:1),0.975922,4.562937e-09
CTL,individual,SORBI_3008G094400,TG(16:0_18:1_18:2),0.902088,1.519131e-09
CTL,individual,SORBI_3008G094400,TG(16:0_18:1_20:0),0.975492,7.128154e-10
CTL,individual,SORBI_3008G094400,TG(16:0_18:1_20:1),0.86459,7.719464e-09
CTL,individual,SORBI_3008G094400,TG(16:1_18:1_18:1),0.906794,1.691138e-09
CTL,individual,SORBI_3008G094500,TG(16:0_16:0_18:1),0.421761,1.37547e-10
CTL,individual,SORBI_3008G094500,TG(16:0_16:0_20:1),0.832272,2.2071e-11
CTL,individual,SORBI_3008G094500,TG(16:0_18:0_18:2),0.421761,7.613296e-10
CTL,individual,SORBI_3008G094500,TG(16:0_18:1_18:1),0.855269,3.487481e-11
CTL,individual,SORBI_3008G094500,TG(16:0_18:1_20:0),0.861887,4.383609e-10
CTL,individual,SORBI_3008G094500,TG(16:0_18:1_20:1),0.691552,8.678512e-10
CTL,individual,SORBI_3008G094500,TG(16:1_18:1_18:1),0.846716,3.402047e-09
CTL,individual,SORBI_3008G094500,TG(18:0_18:2_18:2),0.421761,1.370771e-09
CTL,individual,SORBI_3008G094600,TG(16:0_16:0_20:1),0.953438,3.126913e-09
CTL,individual,SORBI_3008G094600,TG(16:0_18:1_18:1),0.97605,4.562937e-09
CTL,individual,SORBI_3008G094600,TG(16:0_18:1_20:0),0.976117,7.128154e-10
CTL,individual,SORBI_3008G094600,TG(16:0_18:1_20:1),0.869913,7.719464e-09
CTL,individual,SORBI_3008G094600,TG(16:1_18:1_18:1),0.848189,4.06665e-09
CTL,individual,SORBI_3008G094650,TG(16:0_16:0_20:1),0.58041,3.126913e-09
CTL,individual,SORBI_3008G094650,TG(16:0_18:1_18:1),0.596888,4.562937e-09
CTL,individual,SORBI_3008G094650,TG(16:0_18:1_20:0),0.599761,7.128154e-10
CTL,individual,SORBI_3008G094650,TG(16:0_18:1_20:1),0.533415,7.719464e-09
CTL,individual,SORBI_3008G094800,TG(16:0_16:0_20:1),0.953456,3.126913e-09
CTL,individual,SORBI_3008G094800,TG(16:0_18:1_18:1),0.976281,4.562937e-09
CTL,individual,SORBI_3008G094800,TG(16:0_18:1_20:0),0.976717,7.128154e-10
CTL,individual,SORBI_3008G094800,TG(16:0_18:1_20:1),0.870909,7.719464e-09
CTL,individual,SORBI_3008G095100,TG(16:0_16:0_18:1),1,1.37547e-10
CTL,individual,SORBI_3008G095100,TG(16:0_16:0_20:1),1,2.2071e-11
CTL,individual,SORBI_3008G095100,TG(16:0_18:0_18:2),0.989446,7.613296e-10
CTL,individual,SORBI_3008G095100,TG(16:0_18:1_18:1),1,3.487481e-11
CTL,individual,SORBI_3008G095100,TG(16:0_18:1_20:0),1,4.383609e-10
CTL,individual,SORBI_3008G095100,TG(16:0_18:1_20:1),0.989446,8.678512e-10
CTL,individual,SORBI_3008G095100,TG(16:1_18:1_18:1),0.978659,3.402047e-09
CTL,individual,SORBI_3008G095100,TG(18:0_18:2_18:2),0.989446,1.370771e-09
CTL,individual,SORBI_3008G095150,TG(16:0_16:0_18:1),1,1.37547e-10
CTL,individual,SORBI_3008G095150,TG(16:0_16:0_20:1),1,1.890035e-11
CTL,individual,SORBI_3008G095150,TG(16:0_18:0_18:2),1,6.637087e-10
CTL,individual,SORBI_3008G095150,TG(16:0_18:1_18:1),1,3.487481e-11
CTL,individual,SORBI_3008G095150,TG(16:0_18:1_20:0),1,4.383609e-10
CTL,individual,SORBI_3008G095150,TG(16:0_18:1_20:1),1,1.26174e-10
CTL,individual,SORBI_3008G095150,TG(16:1_18:1_18:1),1,2.192387e-09
CTL,individual,SORBI_3008G095150,TG(18:0_18:2_18:2),1,6.23837e-10
CTL,individual,SORBI_3008G095200,PC(16:1_16:1),0.445905,5.472638e-09
CTL,individual,SORBI_3008G095200,TG(16:0_16:0_18:1),1,1.37547e-10
CTL,individual,SORBI_3008G095200,TG(16:0_16:0_20:1),1,1.890035e-11
CTL,individual,SORBI_3008G095200,TG(16:0_18:0_18:2),1,6.637087e-10
CTL,individual,SORBI_3008G095200,TG(16:0_18:1_18:1),1,3.487481e-11
CTL,individual,SORBI_3008G095200,TG(16:0_18:1_20:0),1,4.383609e-10
CTL,individual,SORBI_3008G095200,TG(16:0_18:1_20:1),1,1.26174e-10
CTL,individual,SORBI_3008G095200,TG(16:1_18:1_18:1),1,2.192387e-09
CTL,individual,SORBI_3008G095200,TG(18:0_18:2_18:2),1,6.23837e-10
CTL,individual,SORBI_3008G095400,PC(16:1_16:1),0.896015,3.467632e-09
CTL,individual,SORBI_3008G095400,TG(16:0_16:0_18:1),0.93223,1.37547e-10
CTL,individual,SORBI_3008G095400,TG(16:0_16:0_20:1),0.93223,1.890035e-11
CTL,individual,SORBI_3008G095400,TG(16:0_18:0_18:2),0.93223,6.637087e-10
CTL,individual,SORBI_3008G095400,TG(16:0_18:1_18:1),0.93223,3.487481e-11
CTL,individual,SORBI_3008G095400,TG(16:0_18:1_20:0),0.535651,4.383609e-10
CTL,individual,SORBI_3008G095400,TG(16:0_18:1_20:1),0.93223,1.26174e-10
CTL,individual,SORBI_3008G095400,TG(16:1_18:1_18:1),0.93223,2.192387e-09
CTL,individual,SORBI_3008G095400,TG(18:0_18:2_18:2),0.93223,6.23837e-10
CTL,individual,SORBI_3008G095500,PC(16:1_16:1),0.664472,3.467632e-09
CTL,individual,SORBI_3008G095500,TG(16:0_16:0_18:1),0.783151,3.860523e-10
CTL,individual,SORBI_3008G095500,TG(16:0_16:0_20:1),0.783151,1.847673e-11
CTL,individual,SORBI_3008G095500,TG(16:0_18:0_18:2),0.783151,6.637087e-10
CTL,individual,SORBI_3008G095500,TG(16:0_18:1_18:1),0.783151,4.153292e-11
CTL,individual,SORBI_3008G095500,TG(16:0_18:1_20:0),0.513265,4.383609e-10
CTL,individual,SORBI_3008G095500,TG(16:0_18:1_20:1),0.783151,1.26174e-10
CTL,individual,SORBI_3008G095500,TG(16:1_18:1_18:1),0.783151,2.192387e-09
CTL,individual,SORBI_3008G095500,TG(18:0_18:2_18:2),0.783151,5.269563e-10
CTL,individual,SORBI_3008G095633,PC(16:1_16:1),0.664472,3.467632e-09
CTL,individual,SORBI_3008G095633,TG(16:0_16:0_18:1),0.93223,3.860523e-10
CTL,individual,SORBI_3008G095633,TG(16:0_16:0_20:1),0.93223,1.847673e-11
CTL,individual,SORBI_3008G095633,TG(16:0_18:0_18:2),0.93223,6.637087e-10
CTL,individual,SORBI_3008G095633,TG(16:0_18:1_18:1),0.93223,4.153292e-11
CTL,individual,SORBI_3008G095633,TG(16:0_18:1_20:0),0.513265,4.383609e-10
CTL,individual,SORBI_3008G095633,TG(16:0_18:1_20:1),0.93223,1.26174e-10
CTL,individual,SORBI_3008G095633,TG(16:1_18:1_18:1),0.93223,2.192387e-09
CTL,individual,SORBI_3008G095633,TG(18:0_18:2_18:2),0.93223,5.269563e-10
CTL,individual,SORBI_3008G095766,PC(16:1_16:1),0.659518,3.467632e-09
CTL,individual,SORBI_3008G095766,TG(16:0_16:0_18:1),0.93223,3.860523e-10
CTL,individual,SORBI_3008G095766,TG(16:0_16:0_20:1),0.93223,1.847673e-11
CTL,individual,SORBI_3008G095766,TG(16:0_18:0_18:2),0.93223,6.637087e-10
CTL,individual,SORBI_3008G095766,TG(16:0_18:1_18:1),0.93223,4.153292e-11
CTL,individual,SORBI_3008G095766,TG(16:0_18:1_20:0),0.511055,4.383609e-10
CTL,individual,SORBI_3008G095766,TG(16:0_18:1_20:1),0.93223,1.26174e-10
CTL,individual,SORBI_3008G095766,TG(16:1_18:1_18:1),0.93223,2.192387e-09
CTL,individual,SORBI_3008G095766,TG(18:0_18:2_18:2),0.93223,5.269563e-10
CTL,individual,SORBI_3008G095900,PC(16:1_16:1),0.664472,3.467632e-09
CTL,individual,SORBI_3008G095900,TG(16:0_16:0_18:1),0.921317,3.860523e-10
CTL,individual,SORBI_3008G095900,TG(16:0_16:0_20:1),0.921317,1.847673e-11
CTL,individual,SORBI_3008G095900,TG(16:0_18:0_18:2),0.921317,6.637087e-10
CTL,individual,SORBI_3008G095900,TG(16:0_18:1_18:1),0.921317,4.153292e-11
CTL,individual,SORBI_3008G095900,TG(16:0_18:1_20:0),0.513265,4.383609e-10
CTL,individual,SORBI_3008G095900,TG(16:0_18:1_20:1),0.921317,1.26174e-10
CTL,individual,SORBI_3008G095900,TG(16:1_18:1_18:1),0.921317,2.192387e-09
CTL,individual,SORBI_3008G095900,TG(18:0_18:2_18:2),0.921317,5.269563e-10
CTL,individual,SORBI_3008G096000,TG(16:0_16:0_18:1),0.890301,2.849793e-09
CTL,individual,SORBI_3008G096000,TG(16:0_16:0_20:1),0.890301,1.890035e-11
CTL,individual,SORBI_3008G096000,TG(16:0_18:0_18:2),0.890301,6.637087e-10
CTL,individual,SORBI_3008G096000,TG(16:0_18:1_18:1),0.890301,9.008347e-11
CTL,individual,SORBI_3008G096000,TG(16:0_18:1_20:1),0.890301,1.26174e-10
CTL,individual,SORBI_3008G096000,TG(16:1_18:1_18:1),0.890301,2.192387e-09
CTL,individual,SORBI_3008G096000,TG(18:0_18:2_18:2),0.890301,6.23837e-10
CTL,individual,SORBI_3008G096050,PC(16:1_16:1),0.9076,3.467632e-09
CTL,individual,SORBI_3008G096050,TG(16:0_16:0_18:1),0.882636,3.860523e-10
CTL,individual,SORBI_3008G096050,TG(16:0_16:0_20:1),0.882636,1.847673e-11
CTL,individual,SORBI_3008G096050,TG(16:0_18:0_18:2),0.882636,6.637087e-10
CTL,individual,SORBI_3008G096050,TG(16:0_18:1_18:1),0.882636,4.153292e-11
CTL,individual,SORBI_3008G096050,TG(16:0_18:1_20:0),0.882636,2.410277e-09
CTL,individual,SORBI_3008G096050,TG(16:0_18:1_20:1),0.882636,1.26174e-10
CTL,individual,SORBI_3008G096050,TG(16:1_18:1_18:1),0.882636,2.192387e-09
CTL,individual,SORBI_3008G096050,TG(18:0_18:2_18:2),0.882636,5.269563e-10
CTL,individual,SORBI_3008G096100,PC(16:1_16:1),0.63473,3.467632e-09
CTL,individual,SORBI_3008G096100,TG(16:0_16:0_18:1),0.525153,3.860523e-10
CTL,individual,SORBI_3008G096100,TG(16:0_16:0_20:1),0.525153,1.847673e-11
CTL,individual,SORBI_3008G096100,TG(16:0_18:0_18:2),0.525153,7.075519e-10
CTL,individual,SORBI_3008G096100,TG(16:0_18:1_18:1),0.525153,4.153292e-11
CTL,individual,SORBI_3008G096100,TG(16:0_18:1_20:0),0.474507,2.410277e-09
CTL,individual,SORBI_3008G096100,TG(16:0_18:1_20:1),0.525153,3.804923e-10
CTL,individual,SORBI_3008G096100,TG(16:1_18:1_18:1),0.525153,2.384442e-09
CTL,individual,SORBI_3008G096100,TG(18:0_18:2_18:2),0.525153,5.269563e-10
CTL,individual,SORBI_3008G096150,PC(16:1_16:1),0.62307,3.467632e-09
CTL,individual,SORBI_3008G096150,TG(16:0_16:0_18:1),0.511087,3.860523e-10
CTL,individual,SORBI_3008G096150,TG(16:0_16:0_20:1),0.52615,1.847673e-11
CTL,individual,SORBI_3008G096150,TG(16:0_18:0_18:2),0.511087,7.075519e-10
CTL,individual,SORBI_3008G096150,TG(16:0_18:1_18:1),0.52615,4.153292e-11
CTL,individual,SORBI_3008G096150,TG(16:0_18:1_20:0),0.463981,2.410277e-09
CTL,individual,SORBI_3008G096150,TG(16:0_18:1_20:1),0.52615,3.804923e-10
CTL,individual,SORBI_3008G096150,TG(16:1_18:1_18:1),0.511087,2.384442e-09
CTL,individual,SORBI_3008G096150,TG(18:0_18:2_18:2),0.511087,5.269563e-10
CTL,individual,SORBI_3008G096200,PC(16:1_16:1),1,3.467632e-09
CTL,individual,SORBI_3008G096200,TG(16:0_16:0_18:1),1,3.860523e-10
CTL,individual,SORBI_3008G096200,TG(16:0_16:0_20:1),1,1.847673e-11
CTL,individual,SORBI_3008G096200,TG(16:0_18:0_18:2),1,7.075519e-10
CTL,individual,SORBI_3008G096200,TG(16:0_18:1_18:1),1,4.153292e-11
CTL,individual,SORBI_3008G096200,TG(16:0_18:1_20:0),1,2.410277e-09
CTL,individual,SORBI_3008G096200,TG(16:0_18:1_20:1),1,3.804923e-10
