GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3001G101700	SS18 N-terminal domain-containing protein	""	""	""	positive regulation of DNA-templated transcription(GO:0045893);seed development(GO:0048316);leaf development(GO:0048366)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	7782002	7785807	7.419754e-14	30	1	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G101900	SCP domain-containing protein	CAP (CYSTEINE-RICH SECRETORY PROTEINS, ANTIGEN 5, AND PATHOGENESIS-RELATED 1 PROTEIN) SUPERFAMILY PROTEIN (PTHR10334:SF385)	defense/immunity protein(PC00090)	""	""	extracellular space(GO:0005615)	1	7793178	7794751	7.419754e-14	30	0.981891	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G102000	Uncharacterized protein	""	""	""	""	""	1	7795319	7796046	7.419754e-14	30	0.851686	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G102150	Uncharacterized protein	""	""	""	""	""	1	7804025	7804387	7.419754e-14	30	0.829114	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G102200	Uncharacterized protein	OS03G0733000 PROTEIN (PTHR35135:SF2)	""	""	""	""	1	7808235	7814979	7.419754e-14	30	0.859735	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G102300							1	7815194	7826656	7.419754e-14	30	0.859735	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G103300							1	7907267	7928278	7.419754e-14	30	0.84466	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G103900	Uncharacterized protein	MINOR HISTOCOMPATIBILITY ANTIGEN H13 (PTHR12174:SF23)	aspartic protease(PC00053)	hydrolase activity(GO:0016787);aspartic endopeptidase activity, intramembrane cleaving(GO:0042500)	signal peptide processing(GO:0006465);membrane protein proteolysis(GO:0033619)	endoplasmic reticulum membrane(GO:0005789);endomembrane system(GO:0012505);membrane(GO:0016020);lumenal side of endoplasmic reticulum membrane(GO:0098553);cytoplasmic side of endoplasmic reticulum membrane(GO:0098554)	1	7969436	7975220	7.419754e-14	30	0.852268	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G104000	BSD domain-containing protein	BSD DOMAIN-CONTAINING PROTEIN (PTHR31923:SF4)	""	""	""	""	1	7976195	7982894	7.419754e-14	30	0.852268	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G104300	16S rRNA (uracil(1498)-N(3))-methyltransferase	16S RRNA (URACIL(1498)-N(3))-METHYLTRANSFERASE (PTHR30027:SF3)	RNA processing factor(PC00147)	methyltransferase activity(GO:0008168);transferase activity(GO:0016740);rRNA (uridine-N3-)-methyltransferase activity(GO:0070042)	rRNA processing(GO:0006364);methylation(GO:0032259);rRNA base methylation(GO:0070475)	cytoplasm(GO:0005737)	1	7994108	7997602	7.419754e-14	30	0.852268	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G104400	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33696:SF18)	""	""	""	""	1	7997811	7998857	7.419754e-14	30	0.852268	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G104700	Thioredoxin domain-containing protein	THIOREDOXIN SUPERFAMILY PROTEIN (PTHR28630:SF23)	""	""	""	""	1	8024153	8027666	7.419754e-14	29	0.759105	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3004G002400							4	187849	190637	8.462368e-14	3	0.409167	2	FA; Sum_FA_over_PA_log10safe
SORBI_3001G026700	X8 domain-containing protein	EXPRESSED PROTEIN (PTHR31044:SF49)	""	""	""	plasma membrane(GO:0005886);plasmodesma(GO:0009506);side of membrane(GO:0098552)	1	2082677	2085528	9.303456e-14	51	0.946788	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G026800	Pectate lyase superfamily protein domain-containing protein	PLASMIN AND FIBRONECTIN-BINDING PROTEIN A (PTHR31339:SF9)	lyase(PC00144)	hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);polygalacturonase activity(GO:0004650);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	carbohydrate metabolic process(GO:0005975)	""	1	2094324	2098430	9.303456e-14	50	0.946165	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G026900	CMP_dCMP-type deaminase domain-containing protein	CMP_DCMP-TYPE DEAMINASE DOMAIN-CONTAINING PROTEIN (PTHR11079:SF161)	deaminase(PC00088)	catalytic activity(GO:0003824);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);guanosine deaminase activity(GO:0047974)	purine nucleoside catabolic process(GO:0006152)	""	1	2098594	2101900	9.303456e-14	50	0.870096	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G026950	Uncharacterized protein	""	""	""	""	""	1	2106063	2106545	9.303456e-14	55	1	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G027000	SHSP domain-containing protein	17.6 KDA CLASS II HEAT SHOCK PROTEIN-RELATED (PTHR33879:SF3)	""	""	""	""	1	2111441	2113889	9.303456e-14	51	1	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G028100	RNA helicase	DEAD-BOX ATP-DEPENDENT RNA HELICASE 3, CHLOROPLASTIC (PTHR24031:SF756)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);helicase activity(GO:0004386);ATP binding(GO:0005524);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	Group II intron splicing(GO:0000373);ribosome biogenesis(GO:0042254)	cytoplasm(GO:0005737);chloroplast(GO:0009507)	1	2178240	2185016	9.303456e-14	51	0.872903	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G028200	RNA helicase	LOW QUALITY PROTEIN: DEXH-BOX ATP-DEPENDENT RNA HELICASE DEXH12-LIKE (PTHR12131:SF12)	DNA metabolism protein(PC00009)	nucleotide binding(GO:0000166);nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	mRNA processing(GO:0006397);RNA splicing(GO:0008380)	nucleus(GO:0005634);spliceosomal complex(GO:0005681)	1	2186952	2202877	9.303456e-14	55	1	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G028400	Transmembrane protein 184A	IP17403P (PTHR23423:SF17)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	2238553	2242355	9.303456e-14	55	0.97312	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G028500	SPX domain-containing protein	SPX DOMAIN-CONTAINING PROTEIN 4 (PTHR45978:SF7)	""	""	cellular response to phosphate starvation(GO:0016036);cellular response to cold(GO:0070417)	""	1	2241769	2246330	9.303456e-14	55	1	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G028700	Uncharacterized protein	S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASES SUPERFAMILY PROTEIN (PTHR14614:SF97)	protein modifying enzyme(PC00260)	protein methyltransferase activity(GO:0008276)	""	""	1	2248934	2252167	9.303456e-14	55	0.820942	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3001G030500	Uncharacterized protein	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);UDP-glucosyltransferase activity(GO:0035251);quercetin 3-O-glucosyltransferase activity(GO:0080043);quercetin 7-O-glucosyltransferase activity(GO:0080044)	""	cytoplasm(GO:0005737)	1	2360333	2362090	9.303456e-14	26	0.811144	1	FA
SORBI_3001G030600	Glycosyltransferase	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);UDP-glucosyltransferase activity(GO:0035251);quercetin 3-O-glucosyltransferase activity(GO:0080043);quercetin 7-O-glucosyltransferase activity(GO:0080044)	""	cytoplasm(GO:0005737)	1	2365663	2367422	9.303456e-14	24	0.776034	1	FA
SORBI_3001G030800	NAC domain-containing protein	NAC DOMAIN TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31989:SF99)	""	DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	1	2373855	2375216	9.303456e-14	24	0.824005	1	FA
SORBI_3001G031500	Uncharacterized protein	""	""	""	""	""	1	2398335	2399141	9.303456e-14	24	0.792598	1	FA
SORBI_3001G031600	Uncharacterized protein	CALMODULIN-BINDING PROTEIN 60 A (PTHR31713:SF14)	""	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);calmodulin binding(GO:0005516);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355);regulation of salicylic acid biosynthetic process(GO:0080142)	nucleus(GO:0005634)	1	2400643	2404529	9.303456e-14	24	0.783772	1	FA
SORBI_3001G031700	Nucleobase-ascorbate transporter 6	OS03G0823800 PROTEIN (PTHR11119:SF84)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	2408109	2411763	9.303456e-14	21	0.527009	1	FA
SORBI_3001G031800	Large ribosomal subunit protein uL30m	LARGE RIBOSOMAL SUBUNIT PROTEIN UL30M (PTHR15892:SF2)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	mitochondrion(GO:0005739);ribosome(GO:0005840);large ribosomal subunit(GO:0015934);ribonucleoprotein complex(GO:1990904)	1	2416082	2419724	9.303456e-14	20	0.527009	1	FA
SORBI_3001G031900	Ras-related protein Rab11C	RAS-RELATED PROTEIN RAB11A (PTHR47978:SF28)	small GTPase(PC00208)	nucleotide binding(GO:0000166);GTPase activity(GO:0003924);GTP binding(GO:0005525)	""	endosome(GO:0005768);Golgi apparatus(GO:0005794);endomembrane system(GO:0012505)	1	2416592	2424714	9.303456e-14	20	0.527009	1	FA
SORBI_3001G032100	Bowman-Birk serine protease inhibitors family domain-containing protein	BOWMAN-BIRK SERINE PROTEASE INHIBITOR FAMILY PROTEIN, EXPRESSED (PTHR33479:SF6)	""	serine-type endopeptidase inhibitor activity(GO:0004867);peptidase inhibitor activity(GO:0030414)	""	extracellular region(GO:0005576)	1	2443609	2445280	9.303456e-14	20	0.708798	1	FA
SORBI_3001G032200	Major facilitator superfamily (MFS) profile domain-containing protein	D-XYLOSE-PROTON SYMPORTER-LIKE 3, CHLOROPLASTIC (PTHR48023:SF6)	primary active transporter(PC00068)	transmembrane transporter activity(GO:0022857);D-glucose transmembrane transporter activity(GO:0055056)	transmembrane transport(GO:0055085);D-glucose transmembrane transport(GO:1904659)	cytoplasm(GO:0005737);membrane(GO:0016020)	1	2447498	2453413	9.303456e-14	20	0.655167	1	FA
SORBI_3001G104600	Thioredoxin domain-containing protein	OS03G0729300 PROTEIN (PTHR28630:SF26)	""	""	""	""	1	8022153	8023839	1.382095e-13	10	0.446244	1	FA
SORBI_3001G104800	Uncharacterized protein	T12C22.21 PROTEIN (PTHR35283:SF3)	""	""	""	""	1	8027667	8031799	1.382095e-13	28	0.770791	15	FA; Sum_DG_over_AEG_log10safe; Sum_DG_over_DGDG_log10safe; Sum_DG_over_GalCer_log10safe; Sum_DG_over_LPC_log10safe; Sum_DG_over_LPE_log10safe; Sum_DG_over_MG_log10safe; Sum_DG_over_MGDG_log10safe; Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_PG_log10safe; Sum_DG_over_PS_log10safe; Sum_DG_over_SQDG_log10safe; Sum_DG_over_TG_log10safe; Sum_GalCer_over_PE_log10safe
SORBI_3001G032900	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33142:SF84)	kinase inhibitor(PC00139)	protein kinase inhibitor activity(GO:0004860)	regulation of DNA endoreduplication(GO:0032875)	nucleus(GO:0005634)	1	2485761	2487705	2.359303e-13	8	0.632465	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033000	Ribosomal RNA methyltransferase FtsJ domain-containing protein	RRNA METHYLTRANSFERASE 2, MITOCHONDRIAL (PTHR10920:SF18)	RNA methyltransferase(PC00033)	methyltransferase activity(GO:0008168);rRNA (uridine-2'-O-)-methyltransferase activity(GO:0008650);transferase activity(GO:0016740)	RNA methylation(GO:0001510);rRNA processing(GO:0006364);rRNA methylation(GO:0031167);methylation(GO:0032259)	""	1	2489317	2497493	2.359303e-13	8	0.622334	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033100	NAD(P)-binding domain-containing protein	EXPRESSED PROTEIN (PTHR14194:SF104)	""	oxidoreductase activity(GO:0016491)	""	""	1	2497419	2499730	2.359303e-13	5	0.642079	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033200	Uncharacterized protein	OS04G0590400 PROTEIN (PTHR31636:SF23)	""	DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	1	2499310	2503376	2.359303e-13	5	0.703788	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033300	Expansin	EXPANSIN-A4 (PTHR31867:SF151)	""	""	plant-type cell wall organization(GO:0009664);plant-type cell wall loosening(GO:0009828);cell wall organization(GO:0071555)	extracellular region(GO:0005576);membrane(GO:0016020)	1	2523358	2527858	2.359303e-13	5	0.846752	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033400	Protein kinase domain-containing protein	OS03G0821900 PROTEIN (PTHR45621:SF203)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	defense response(GO:0006952)	""	1	2528909	2533375	2.359303e-13	5	0.661663	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G033800	Uncharacterized protein	""	""	""	""	""	1	2549245	2550321	2.359303e-13	5	0.700645	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034000							1	2557849	2560823	2.359303e-13	5	0.680937	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034100	protein-serine_threonine phosphatase	PROTEIN PHOSPHATASE 2C 23-RELATED (PTHR13832:SF228)	protein phosphatase(PC00195)	phosphoprotein phosphatase activity(GO:0004721);protein serine/threonine phosphatase activity(GO:0004722);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	signal transduction(GO:0007165);phyllome development(GO:0048827)	""	1	2587306	2590571	2.359303e-13	5	0.675855	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034200	60S ribosomal protein L36	LARGE RIBOSOMAL SUBUNIT PROTEIN EL36 (PTHR10114:SF0)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	cytoplasmic translation(GO:0002181);translation(GO:0006412)	ribosome(GO:0005840);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	1	2592125	2595232	2.359303e-13	5	0.701835	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034300	Dof zinc finger protein	DOF ZINC FINGER PROTEIN (PTHR31992:SF351)	""	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	1	2611023	2613615	2.359303e-13	1	0.543257	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034400							1	2618418	2619703	2.359303e-13	1	0.51405	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034500							1	2620628	2626806	2.359303e-13	1	0.599217	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034600							1	2628433	2631312	2.359303e-13	1	0.592564	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G034900							1	2635349	2636404	2.359303e-13	1	0.479201	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035100							1	2642280	2643549	2.359303e-13	1	0.592564	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035300							1	2659341	2660497	2.359303e-13	1	0.441682	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035400							1	2660718	2664113	2.359303e-13	1	0.592564	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035500							1	2668949	2672836	2.359303e-13	1	0.586535	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035600							1	2674768	2676463	2.359303e-13	1	0.648261	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035700							1	2683963	2684554	2.359303e-13	1	0.439995	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035800							1	2685066	2687274	2.359303e-13	1	0.567555	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G035900							1	2687602	2695012	2.359303e-13	1	0.617005	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G036050							1	2695391	2704540	2.359303e-13	1	0.617005	2	FA; Sum_Cer_over_FA_log10safe
SORBI_3001G036200							1	2705291	2707284	2.359303e-13	1	0.489759	2	FA; Sum_Cer_over_FA_log10safe
