"Condition","Theme","GeneID","GeneName","Family_SubFamily","Protein_class","GO_MF","GO_BP","Best_P_Value","Max_N_Phenotypes","TraitLayers"
"CTL","Defense and stress signaling","SORBI_3010G149700","Peroxidase","OS06G0521900 PROTEIN (PTHR31388:SF19)","peroxidase(PC00180)","peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)","response to oxidative stress(GO:0006979);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)",2.44e-09,2,"Individual"
"CTL","Defense and stress signaling","SORBI_3008G076200","aldehyde oxygenase (deformylating)",NA,NA,"iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);lyase activity(GO:0016829);aldehyde oxygenase (deformylating) activity(GO:0071771)","response to stress(GO:0006950);lipid biosynthetic process(GO:0008610)",2.53e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3002G024000","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27007:SF186)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)","defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)",3.22e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3002G024100","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27007:SF204)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)","defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)",3.22e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3002G024200","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27007:SF196)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)","defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)",3.22e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3002G024300","Protein kinase domain-containing protein","OS07G0129900 PROTEIN (PTHR27007:SF41)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)","defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742)",3.22e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3009G093100","Protein kinase domain-containing protein","PROTEIN ACTIVITY OF BC1 COMPLEX KINASE 3, CHLOROPLASTIC (PTHR10566:SF120)",NA,"protein kinase activity(GO:0004672);ATP binding(GO:0005524)","cellular response to nitrogen starvation(GO:0006995);response to water deprivation(GO:0009414);response to high light intensity(GO:0009644);chloroplast organization(GO:0009658);response to red light(GO:0010114);protein stabilization(GO:0050821);plastoglobule organization(GO:0080177);response to photooxidative stress(GO:0080183);regulation of vitamin E biosynthetic process(GO:1904965)",3.45e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3001G201400","RNA helicase","DEAD-BOX ATP-DEPENDENT RNA HELICASE 12 (PTHR47960:SF24)","RNA helicase(PC00032)","nucleotide binding(GO:0000166);nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);mRNA binding(GO:0003729);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)","negative regulation of translation(GO:0017148);P-body assembly(GO:0033962);stress granule assembly(GO:0034063)",3.61e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3009G126300","RING-type E3 ubiquitin transferase","E3 UBIQUITIN-PROTEIN LIGASE KEG (PTHR46960:SF1)","ubiquitin-protein ligase(PC00234)","protein kinase activity(GO:0004672);ubiquitin-protein transferase activity(GO:0004842);ATP binding(GO:0005524);zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)","defense response(GO:0006952);abscisic acid-activated signaling pathway(GO:0009738);negative regulation of abscisic acid-activated signaling pathway(GO:0009788);protein ubiquitination(GO:0016567);late endosome to vacuole transport(GO:0045324)",3.65e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3001G228200","Chaperonin CPN60-2, mitochondrial","60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIAL (PTHR45633:SF3)",NA,"nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP-dependent protein folding chaperone(GO:0140662)","protein folding(GO:0006457);protein refolding(GO:0042026)",3.96e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3005G219600","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27002:SF943)","transmembrane signal receptor(PC00197)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)","immune response(GO:0006955);signal transduction(GO:0007165);cell surface receptor signaling pathway(GO:0007166)",4.78e-09,2,"Individual"
"CTL","Defense and stress signaling","SORBI_3005G110442","Glutathione peroxidase","GLUTATHIONE PEROXIDASE (PTHR11592:SF78)","peroxidase(PC00180)","peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491)","response to oxidative stress(GO:0006979);cellular response to oxidative stress(GO:0034599);cellular oxidant detoxification(GO:0098869)",6.73e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3009G247900","Water stress and hypersensitive response domain-containing protein","LEA5 (PTHR31459:SF29)",NA,NA,"response to stress(GO:0006950);response to desiccation(GO:0009269)",7.14e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3009G248000","Uncharacterized protein","OS05G0584300 PROTEIN (PTHR31852:SF33)",NA,NA,"defense response to other organism(GO:0098542)",7.14e-09,2,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3002G115200","Gnk2-homologous domain-containing protein","GNK2-HOMOLOGOUS DOMAIN-CONTAINING PROTEIN (PTHR32080:SF54)",NA,"D-mannose binding(GO:0005537);carbohydrate binding(GO:0030246)","defense response(GO:0006952);killing of cells of another organism(GO:0031640);defense response to bacterium(GO:0042742);defense response to fungus(GO:0050832)",1.25e-10,1,"Individual;SumRatio"
"CTL","Defense and stress signaling","SORBI_3010G194400","C2H2-type domain-containing protein",NA,NA,"zinc ion binding(GO:0008270);metal ion binding(GO:0046872)","negative regulation of abscisic acid-activated signaling pathway(GO:0009788)",1.93e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3010G194600","CW-type domain-containing protein","OS06G0622000 PROTEIN (PTHR23336:SF11)",NA,"nuclease activity(GO:0004518);endonuclease activity(GO:0004519);zinc ion binding(GO:0008270);ATP hydrolysis activity(GO:0016887);metal ion binding(GO:0046872)","DNA repair(GO:0006281);DNA damage response(GO:0006974);regulatory ncRNA-mediated gene silencing(GO:0031047);positive regulation of defense response(GO:0031349);defense response to other organism(GO:0098542)",1.93e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3006G187900","Aminotransferase class I_classII domain-containing protein","1-AMINOCYCLOPROPANE-1-CARBOXYLATE SYNTHASE 6 (PTHR43795:SF6)","transaminase(PC00216)","catalytic activity(GO:0003824);transaminase activity(GO:0008483);lyase activity(GO:0016829);1-aminocyclopropane-1-carboxylate synthase activity(GO:0016847);pyridoxal phosphate binding(GO:0030170)","amino acid metabolic process(GO:0006520);defense response(GO:0006952);ethylene biosynthetic process(GO:0009693);1-aminocyclopropane-1-carboxylate biosynthetic process(GO:0042218)",2.06e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G322500","Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein","HARPIN-INDUCED PROTEIN (PTHR31852:SF284)",NA,NA,"defense response to other organism(GO:0098542)",2.84e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G322600","Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein","OS07G0524400 PROTEIN (PTHR31234:SF26)",NA,NA,"defense response to other organism(GO:0098542)",2.84e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G092500","Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein","LATE EMBRYOGENESIS ABUNDANT PROTEIN LEA-2 SUBGROUP DOMAIN-CONTAINING PROTEIN (PTHR31415:SF98)",NA,NA,"defense response to other organism(GO:0098542)",4.4e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G092600","Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein","LATE EMBRYOGENESIS ABUNDANT PROTEIN LEA-2 SUBGROUP DOMAIN-CONTAINING PROTEIN (PTHR31415:SF80)",NA,NA,"defense response to other organism(GO:0098542)",4.4e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3001G498000","Protein kinase domain-containing protein","SERINE_THREONINE-PROTEIN KINASE PBL16-RELATED (PTHR45621:SF46)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)","defense response(GO:0006952)",4.64e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G091700","MLO-like protein","MLO-LIKE PROTEIN (PTHR31942:SF83)",NA,"calmodulin binding(GO:0005516)","defense response(GO:0006952)",4.75e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G092700","Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein","OS07G0250900 PROTEIN (PTHR31415:SF162)",NA,NA,"defense response to other organism(GO:0098542)",5.32e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3005G014300","Probable zinc-ribbon domain-containing protein","PROTEIN ENHANCED DISEASE RESISTANCE 4 (PTHR31105:SF38)",NA,NA,"regulation of defense response to fungus(GO:1900150)",5.64e-10,1,"Individual;SumRatio"
"CTL","Defense and stress signaling","SORBI_3010G126800","Protein kinase domain-containing protein","LECTIN-LIKE RECEPTOR PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR27007:SF159)",NA,"nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)","defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742)",7.17e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G253200","Uncharacterized protein","PATHOGENESIS-RELATED THAUMATIN SUPERFAMILY PROTEIN (PTHR31048:SF115)",NA,NA,"defense response(GO:0006952)",7.78e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3007G071900","Obg-like ATPase 1","OBG-LIKE ATPASE 1 (PTHR23305:SF11)","G-protein(PC00020)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);GTP binding(GO:0005525);hydrolase activity(GO:0016787);ATP hydrolysis activity(GO:0016887);ribosome binding(GO:0043022);ribosomal large subunit binding(GO:0043023);metal ion binding(GO:0046872)","response to salt stress(GO:0009651);negative regulation of response to salt stress(GO:1901001)",9.06e-10,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3004G175500","L-ascorbate peroxidase","L-ASCORBATE PEROXIDASE 8, CHLOROPLASTIC-RELATED (PTHR31356:SF11)",NA,"peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);L-ascorbate peroxidase activity(GO:0016688);heme binding(GO:0020037);metal ion binding(GO:0046872)","response to reactive oxygen species(GO:0000302);response to oxidative stress(GO:0006979);cellular response to oxidative stress(GO:0034599);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)",1.03e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3001G418600","Uncharacterized protein","SHOCK COGNATE 70 KDA PROTEIN, PUTATIVE, EXPRESSED-RELATED (PTHR19375:SF540)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","response to stress(GO:0006950);protein refolding(GO:0042026)",1.07e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3001G065600","(S)-2-hydroxy-acid oxidase","GLYCOLATE OXIDASE 1 (PTHR10578:SF115)","oxidoreductase(PC00176)","(S)-2-hydroxy-acid oxidase activity(GO:0003973);FMN binding(GO:0010181);oxidoreductase activity(GO:0016491)","photorespiration(GO:0009853);oxidative photosynthetic carbon pathway(GO:0009854);regulation of photosynthesis(GO:0010109);symbiont entry into host cell(GO:0046718)",1.16e-09,1,"SumRatio"
"CTL","Defense and stress signaling","SORBI_3009G220800","Rx N-terminal domain-containing protein","OS04G0623066 PROTEIN (PTHR34630:SF106)",NA,"nucleotide binding(GO:0000166);ATP binding(GO:0005524)","defense response(GO:0006952)",1.22e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3005G011200","Peroxidase","PEROXIDASE 52 (PTHR31388:SF24)","peroxidase(PC00180)","peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)","response to oxidative stress(GO:0006979);lignin biosynthetic process(GO:0009809);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)",2.01e-09,1,"Individual;SumRatio"
"CTL","Defense and stress signaling","SORBI_3005G183500","NB-ARC domain-containing protein",NA,NA,"nucleotide binding(GO:0000166);ADP binding(GO:0043531)","defense response(GO:0006952)",2.34e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3010G101500","Elongin-C","ELONGIN-C (PTHR20648:SF0)","general transcription factor(PC00259)","protein-macromolecule adaptor activity(GO:0030674)","ubiquitin-dependent protein catabolic process(GO:0006511);jasmonic acid mediated signaling pathway(GO:0009867)",3.08e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3001G419500","Heat shock protein 70","OS11G0187600 PROTEIN (PTHR19375:SF398)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","protein refolding(GO:0042026)",3.89e-09,1,"Individual"
"CTL","Defense and stress signaling","SORBI_3002G202700","WRKY domain-containing protein","WRKY TRANSCRIPTION FACTOR 40-RELATED (PTHR31429:SF3)","DNA-binding transcription factor(PC00218)","DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)","regulation of DNA-templated transcription(GO:0006355);response to bacterium(GO:0009617);response to fungus(GO:0009620);response to salicylic acid(GO:0009751);response to chitin(GO:0010200);response to other organism(GO:0051707)",4.6e-09,1,"Individual"
